dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error
original,x120.jpg,labelx120.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Dimethicone, Sodium Hyaluronate Crosspolymer, Stearyl Alcohol, Triethanolamine, Zinc Gluconate, Butylene Glycol, Carbomer, Phenoxyethanol, Salicylic Acid, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Chlorphenesin, Peumus Boldus Leaf Extract, Pentylene Glycol, Centella Asiatica Extract, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Hydrolyzed Algin, Disodium EDTA, Polyglutamic Acid, Polyquaternium-7, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis Leaf Extract, Xanthan Gum, Chamomilla Recutita Flower Extract, Albatrellus Ovinus Extract, Citric Acid, 1,10-Hydroxydecanoic Acid, Sebacic Acid, 1,10-Decanediol, 38","OFFICINALIS LEAF EXTRACT, XANTHAN GUM wānny : ušgn lo lnűna ",761,81,0.9343,0.9506,0.0375,
original,x16.jpg,labelx16.txt,ok,"Water, Kaolin, Glycerin, Cetyl Alcohol, Dimethicone, Isopropyl Myristate, Magnesium Silicate, CI 77499, Glyceryl Stearate, PEG-100 Stearate, Xanthan Gum, Caprylyl Glycol, Phenethyl Alcohol, Hamamelis Virginiana Leaf Extract, Propylene Glycol, Salicylic Acid, PEG-8, Butylene Glycol, Citric Acid, Glycolic Acid, Lactic Acid, Disodium EDTA, O-Cymen-5-OL, Pentylene Glycol, Sodium Benzoate, Isostearamidopropyl Ethyldimonium Ethosulfate, Lecithin, Triethoxycaprylylsilane, Ethylhexylglycerin, Madecassic Acid, Camellia Sinensis Leaf Extract, Phenoxyethanol, Polysorbate 60, Sodium Hydroxide, Tartaric Acid, Asiaticosid, Asiatic Acid, Hydrolyzed Candida Saitoana Extract, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract, Olea Europaea (Olive) Fruit Oil, Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Carthamus Tinctorius Seed Oil",5namna másk 0-15  d Fruit Oil aiamuou mnlduaodnuaunā doongadua:usnunuwn hui8u,914,104,0.9322,0.9904,0.0931,
original,x17.jpg,labelx17.txt,ok,"Water, Propylene Glycol, Niacinamide, Panthenol, C12-15 Pareth-12, Betaine, Caprylyl Glycol, Ammonium Polyacryloydimethyl Taurate Copolymer, Benzoic Acid, Disodium EDTA, Sodium Hyaluronate, Ethylhexylglycerin, Lavandula Angustifolia Oil, Madecassic Acid, Polysorbate 60, Lecithin, Citrus Aurantium Dulcis Peel Oil, Michelia Alba Flower Oil, Asiaticosid, Asiatic Acid, Pelargonium Graveolens Flower Oil, Triheptanoin, Jasminum Officinale Flower Oil, Lavandula Hybrida Extract, Ceramide EOP, Caproyl Phytosphingosine, Cholesterol, Ceramide NS, Ceramide AP, Caproyl Sphingosine, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Tocopherol","5/HOW TO USE: K: anodon iDuus:JinnAu C12-15 Pareth-12, Betaine Apply to well cleansed skin and blend into the face evening routine Acid, Pelargonium Graveolens Behenic Acid, Ceramide NP. of any discomfort",655,73,0.771,0.9315,0.1016,
original,x18.jpg,labelx18.txt,ok,"Water, Propylene Glycol, Niacinamide, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carbomer, Caprylyl Glycol, Phenethyl Alcohol, Xanthan Gum, Potassium Hydroxide, Disodium EDTA, Triheptanoin, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Lavandula Angustifolia Oil, 3-O-Ethyl Ascorbic Acid, Galactomyces Ferment Filtrate, Soluble Collagen, Citrus Aurantium Dulcis Peel Oil Expressed, Rosmarinus Officinalis Leaf Oil, Citrus Aurantium Bergamia Fruit Oil, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, Mentha Arvensis Leaf Oil, Sorbitan Palmitate, Ceteareth-25, Lavandula Hybrida Extract, Salvia Sclarea Oil, Ceramide NP, Ceramide NS, Ethylhexylglycerin, Ceramide AP, Ceramide EOS, Sodium Hyaluronate, Caproyl Phytosphingosine, Caproyl Sphingosine, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Propanediol, Sodium Acetylated Hyaluronate, Sodium Benzoate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hyaluronate",d d,1095,116,0.9973,1.0,0.0364,
original,x19.jpg,labelx19.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Glycerin, Isononyl Isononanoate, Xanthan Gum, Ammonium Acryloyldimethyltaurate/VP Copolymer, Propanediol, Carbomer, Tocopheryl Acetate, Benzoic Acid, Caprylyl Glycol, Disodium EDTA, Dimethyl Isosorbide, Ethylhexylglycerin, Sodium Hyaluronate, Butylene Glycol, Pentylene Glycol, Hydroxypyridinone Retinoate, Citrus Sinensis Peel Oil Expressed, Triheptanoin, Phenoxyethanol, Citrus Aurantium Bergamia Fruit Oil, Citrus Limon Peel Oil, Ceteareth-25, Jasminum Sambac Flower Extract, Cetyl Alcohol, Cananga Odorata Flower Oil, Lavandula Hybrida Extract, Behenic Acid, Ceramide NP, Cholesterol, Ceramide NS, Ceramide AP, Ceramide EOP, Ceramide EOS, Glycine Soja (Soybean) Oil, Hydrogenated Lecithin, Acetyl Hexapeptide-8, Caproyl Phytosphingosine, Caproyl Sphingosine, Palmitoyl Tripeptide-8, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Lecithin, Tocopherol, Sodium Oleate, Oligopeptide-1, Fragrance","Hydroxide, Caprylyl Glycol, Disodium EDTA, Dimethyl Isosorbide, Ethylhexylglycerin, Sodium Hyaluronate, Benzolc Acid Glyceryl Stearate, Lecithin, Tocopherol, Sodium Oleate, Oligopeptide-1, Fragrance šau mn8uonnuauna",979,107,0.8039,0.8598,0.1207,
original,x20.jpg,labelx20.txt,ok,"Water, Propylene Glycol, Niacinamide, Glycerin, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Sorbitol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isononyl Isononanoate, Salicylic Acid, Sodium Hyaluronate, Propanediol, C13-14 Isoparaffin, Disodium EDTA, O-Cymen-5-OL, Xanthan Gum, Triheptanoin, PEG-8, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Laureth-7, Lavandula Angustifolia Oil, Ceteareth-25, Sodium Hydroxide, Sodium Benzoate, Isostearamidopropyl Ethyldimonium Ethosulfate, Citrus Hystrix Leaf Oil, Eucalyptus Globulus Leaf Oil, Melaleuca Alternifolia Leaf Oil, Madecassic Acid, Potassium Sorbate, Asiaticosid, Oleic Acid, Carthamus Tinctorius Seed Oil, Olea Europaea (Olive) Fruit Oil, Cetyl Alcohol, Phenoxyethanol, Bioflavonoids, 1,2-Hexanediol, Ceramide NP, Cholesterol, Ceramide NS, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Butylene Glycol, Dimethylsilanol Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, Caproyl Phytosphingosine, Caproyl Sphingosine",,1242,123,1.0,1.0,0.0172,
original,x21.jpg,labelx21.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Betaine, Glycerin, Isononyl Isononanoate, Potassium Hydroxide, Xanthan Gum, Carbomer, Tocopheryl Acetate, Hydroxypropyl Cyclodextrin, Ethylhexylglycerin, Sodium Hyaluronate, Citrus Aurantium Dulcis Peel Oil, Cananga Odorata Flower Oil, Michelia Alba Flower Oil, Anthemis Nobilis Flower Water, Jasminum Officinale Flower Oil, Potassium Sorbate, Citric Acid, Lavandula Angustifolia Oil, Polysorbate 60, Sodium Benzoate, Disodium EDTA, Triheptanoin, Melatonin, 1,2-Hexanediol, Lavandula Hybrida Extract, Pelargonium Graveolens Flower Oil, Ceramide NP, Hyaluronic Acid, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Butylene Glycol, Dimethylsilanol Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate",Apply to well cleansed skin and blend into the face evening routine. ImnlquaonmuRauna,949,101,0.9199,1.0,0.05,
original,x22.jpg,labelx22.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Ceramide NP, Bifida Ferment Filtrate, Hydrolyzed Collagen, Lactobacillus Ferment, Lactococcus Ferment, Panthenol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentaerythrityl Tetraethylhexanoate, Sodium Hyaluronate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol",Ingredients/dbuus:nou:,459,41,0.9586,1.0,0.0411,
original,x23.jpg,labelx23.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Pentaerythrityl Tetraethylhexanoate, Trehalose, Caffeine, Sodium Hyaluronate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol, Ceramide NP, Hamamelis Virginiana (Witch Hazel) Extract, Camellia Sinensis Leaf Extract, Chlorogenic Acids, Collagen, Caffeic Acid, Acetyl Tetrapeptide-5, Ethylhexylglycerin, Arginine, Glycine, Serine, Leucine, Lysine, Histidine, Proline, Phenylalanine, Threonine, Tyrosine, Alanine, Isoleucine, Aspartic Acid, Cysteine, Valine, Methionine, Glutamic Acid, Hexapeptide-9, Palmitoyl Pentapeptide-5, Palmitoyl Tripeptide-1, Copper Tripeptide-1, Acetyl Hexapeptide-8","Ingredients/douus:nou: WATER, DIPROPYLENE GLYCOL GLYCERIN, NIACINAMIDE, METHYL GLUCETH-20, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, PENTAERY HRITYL TETRAETHYLHEXANOATE, TREHALOSE, CAFFEINE, SODIUM HYALURONATE HYDROXYACETOPHENONE, TROMETHAMINE, CARBOMER, BUTYLENE GLYCOL ADENOSINE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAPRYLYL GLYCOL, HYDRO- GENATED LECITHIN, DISODIUM EDTA, 1,2-HEXANEDIOL, CERAMIDE NP. HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, CHLOROGENIC ACIDS, COLLAGEN, CAFFEIC ACID, ACETYL TETRAPEPTIDE-5, ETHYLHEXYLGLYCERIN, ARGININE, GLYCINE, SERINE LEUCINE, LYSINE, HISTIDINE, PROLINE, PHENYLALANINE, THREONINE, TYROSINE, ALANINE, ISOLEUCINE, ASPARTIC ACID, CYSTEINE, VALINE, METHIONINE, GLUTAMIC ACID, HEXAPEPTIDE-9, PALMITOYL PENTAPEPTIDE-5, PALMITOYL TRIPEPTIDE-1, COPPER TRIPEPTIDE-1,ACETYLHEXAPEPTIDE-8",783,75,0.1022,0.2133,0.3672,
original,x24.jpg,labelx24.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Sodium DNA, Sodium Hyaluronate, Ceramide NP, Adenosine, Bifida Ferment Filtrate, Lactobacillus Ferment, Ferment Filtrate, Lactococcus Ferment, Pentaerythrityl Tetraethylhexanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tromethamine, Hydroxyacetophenone, Caprylic/Capric Triglyceride, Caprylyl Glycol, Carbomer, Butylene Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol","Ingredients//douus:nou: WATER, DIPROPYLENE GLYCOL, GLYCERIN, NIACINAMIDE, METHYL GLUCET2 SODIUM DNA, SODIUM HYALURONATE, CERAMIDE NP, ADENOSINE, BIFIDA FERMENT FILTRATE, LACTOBACILLUS FERMENT, LACTOCOCCUS FERMENT AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, PENTAERY THRITYLTETRAETHYLHEXANOATE,HYDROXYACETOPHENONE,TROMETHAMINE CARBOMER, BUTYLENE GLYCOL, CAPRYLUC/CAPRIC TRIGLYCERIDE, CAPRYLY GLYCOL, HYDROGENATED LECITHIN, DISODIUM EDTA, 1,2-HEXANEDIOL",457,42,0.3742,0.3571,0.1933,
original,x25.jpg,labelx25.txt,ok,"Water, Petrolatum, Cyclopentasiloxane, Glycerine, Mineral Oil, Glyceryl Stearate, Dimethicone, Polysorbate 80, Cetyl Alcohol, PEG-100 Stearate, Stearyl Alcohol, Fragrance, Phenoxyethanol, Acrylamide/Sodium Acrylate Copolymer, Carbopol, Niacinamide, Butyrospermum Parkii Butter, PEG-75 Stearate, Trideceth-6, Triethylene Glycol, Aloe Barbadensis Leaf Juice Powder, Disodium EDTA, Tocopheryl Acetate, Caprylyl 2-Glyceryl Ascorbate, CI 16035, Hibiscus Sabdariffa Flower Extract, 1,2-Hexanediol, Diamond Powder, Bellis Perennis Flower Extract, Jasminum Officinale Flower Extract, Spiraea Ulmaria Flower Extract","INGREDIENTS/àOUUS:nOU WATER, PETROLATUM, CYCLOPENTASILOXANE, GLYCERINE, MINERAL OIL, GLYCERYL STEARATE, DIMETHICONE, POLYSORBATE 80, CETYL ALCOHOL, PEG-100 STEARATE, STEARYL ALCOHOL, FRAGRANCE, 16035,HIBISCUS SABDARIFFA FLOWER EXTRACT, 1, 2-HEXANEDIOL, DIAMOND POWDER, BELLIS PERENNIS FLOWER EXTRACT, JASMINUM OFFICINALE FLOWER EXTRACT, SPIRAEA ULMARIA FLOWER EXTRACT, ETHYL HEXANEDIOL",606,65,0.5,0.5385,0.1022,
original,x26.jpg,labelx26.txt,ok,"Water, Propylene Glycol, Niacinamide, Paraffinum Liquidum, Fragrance, Sodium Polyacrylate, Phenoxyethanol, Butylene Glycol, Isopropyl Palmitate, Ethylhexyl Methoxycinnamate, Disodium EDTA, Octocrylene, Xanthan Gum, Ethylhexylglycerin, Morus Alba Root Extract, Glutathione, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, BHT, Chlorphenesin, 3-O-Ethyl Ascorbic Acid, 1,2-Hexanediol, Magnolol, Sodium Hyaluronate, Dimethylsilanol Hyaluronate, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Benzoate, Sodium Hyaluronate Crosspolymer, Pentylene Glycol, Potassium Hyaluronate, Propanediol, Sodium Acetylated Hyaluronate, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate","ábuus:nau /INGREDIENTS: isnl8lauaensoanudoms Hydrolyzed Hyaluronate, Hyaluronate, Sodium Benzoate,",796,76,0.8894,0.9342,0.0409,
original,x27.jpg,labelx27.txt,ok,"Aqua, Isopropyl Myristate, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Ethylhexyl Stearate, Glycerin, Sodium Polyacrylate, Chlorphenesin, Octocrylene, Phenoxyethanol, Trideceth-6, Niacinamide, Allantoin, Citrullus Lanatus Fruit Extract, Fragrance, Collagen, Yogurt Powder, CI 16255",USUTn Ethylhexyl Citrullus,284,28,0.9085,0.9286,0.0404,
original,x28.jpg,labelx28.txt,ok,"Oryza Sativa (Rice) Bran Oil, Butylene Glycol, Glycerin, Dimethicone, Titanium Dioxide (CI 77891), Niacinamide, Water, Isohexadecane, Polysorbate 80, Sodium Hydroxide, Pyrus Malus (Apple) Juice, Triethoxycaprylylsilane, Fragaria Ananassa (Strawberry) Fruit Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Camellia Sinensis Extract, Tetrahexyl Decyl Ascorbate, Sodium Riboflavin Phosphate, Fragrance, Caprylyl Glycol",ajnanaesuaana  EDTA,418,47,0.9569,1.0,0.0401,
original,x29.jpg,labelx29.txt,ok,"Aqua (Water), Dipropylene Glycol, Butylene Glycol, Propanediol, Phytol, Chlorphenesin, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glycerin, Allantoin, Dipotassium Glycyrrhizate, Sodium Hydroxide, Disodium EDTA, Sodium Hyaluronate, Ectoin, Acacia Senegal Gum, Pentylene Glycol, Castanea Sativa (Chestnut) Leaf Extract, Algin, Caprylyl Glycol, Glyceryl Polyacrylate, Pullulan, Aphanothece Sacrum Polysaccharides, Ethylhexylglycerin, Centella Asiatica Leaf Vesicles","ws - ua - uosa ooa . ansuria . uoanodá dients : Aqua (Water). ). Dipropylene Glycol, Butylene Glycol, Chlorphenesin, Panthenol, Acrylates/C10-30 sspolymer, Glycerin, Allantoin, Dipotassium Glycyrrhizate, Disodium EDTA, Sodium Hyaluronate, Ectoin, Acacia lene Glycol, Castanea Sativa (Che Polyacrylate, Leaf Extract, la Asiatica Leaf Extract, Algin, P Glycol, Glyceryl Aphanothece Sacrum Polysaccharides, Ethylhexyl- 5678 Leaf fVesicles",476,49,0.4412,0.7551,0.1748,
original,x30.jpg,labelx30.txt,ok,"Aqua (Water), Dipropylene Glycol, Pentylene Glycol, Coco-Caprylate/Caprate, Phenoxyethanol, Glycerin, Panthenol, Polyacrylate-13, Dipotassium Glycyrrhizate, Chlorphenesin, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Xanthan Gum, Butylene Glycol, Ectoin, 1,2-Hexanediol, Sodium Hyaluronate, Centella Asiatica Leaf Extract, Phospholipids, Saccharide Isomerate, Sodium Lauroyl Lactylate, Algin, Caprylyl Glycol, Glyceryl Polyacrylate, Pullulan, Sphingolipids, Sodium Phosphate, Aphanothece Sacrum Polysaccharides, Ceramide NP, Sodium Phytate, Phytosphingosine, Inositol, Cholesterol, Carbomer, Tocopherol, Centella Asiatica Leaf Vesicles, Ceramide EOP","-CaeCr,Pea,PPym Hydroxide, Xanthan Gum, Butylene Glycol, Ectoin, Glycogen, 1,2-Hexanediol, Sphingolipids, Sodium Phosphate, Aphanothece Sacrum Polysaccharides, 5925 Ceramide EOP",679,66,0.757,0.7879,0.089,
original,x31.jpg,labelx31.txt,ok,"Deionized Water, Isododecane, Niacinamide, Propanediol, Polyglyceryl-2 Stearate, Triethanolamine, Butylene Glycol, 2-Phenoxyethanol, Glyceryl Stearate, Stearyl Alcohol, Trideceth-9, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, PEG-40 Hydrogenated Castor Oil, Carbomer, Chlorphenesin, Magnesium, Glycerine, Centella Asiatica Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Hexanoyl Dipeptide-3 Norleucine Acetate, Polysorbate 20, Saccharide Isomerate, Lecithin, Xanthan Gum, Chamomilla Recutita Flower Extract, Sodium Hyaluronate, Rosmarinus Officinalis Leaf Extract, Algin, Disodium EDTA, Propylene Glycol, Sodium Ascorbyl Phosphate","PROPANEDIOL, POLYGLYCERYL-2 STEARATE STEARATE, STEARYL ALCOHOL PEG-40 HYDROGENATED CASTOR CENTELLA ASIATICA EXTRACT 4 ROOT EXTRACT, SCUTELLARIA PHOSPHATEHYDROLYZED JM GLABRA ROOT EXTRACT. SACCHARIDE ISOMERATE, LECITHIN OFFICINALIS LEAF EXTRACT, wanInu: ušGn ülo inűnoa qus 20",761,79,0.6833,0.7595,0.1222,
original,x32.jpg,labelx32.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Stearyl Alcohol, Triethanolamine, Glyceryl Stearate, Sodium Hyaluronate Crosspolymer, Zinc Gluconate, Butylene Glycol, Carbomer, Chlorphenesin, Peumus Boldus Leaf Extract, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Pentylene Glycol, Centella Asiatica Leaf Extract, Glycerine, Hydrolyzed Algin, Disodium EDTA, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Citric Acid, 10-Hydroxydecanoic Acid, Sebacic Acid, Onopordum Acanthium Flower/Leaf/Stem Extract, Xanthan Gum","USPIDATUMROOTEXTRACT,SCUTELLARIA wānnu : ušún Ülo nDnoa ā",777,85,0.9369,1.0,0.052,
original,x33.jpg,labelx33.txt,ok,"Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, Phenoxyethanol, Panthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicles, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Cholesterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicles, Sodium Hyaluronate, Potassium Hydroxide","douus:nou (Ingredients): Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, Phenoxyethanol  anthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicies, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil Hydrogenated Lecithin, Butyrospermum Parkll (Shea) Butter, Chciasterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicles, Sodium Hyaluronate, Potassium Hydroxide",538,54,0.0632,0.1481,0.2269,
original,x34.jpg,labelx34.txt,ok,"Aqua, Glycereth-26, Niacinamide, Butylene Glycol, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Betaine, Chlorphenesin, Tetrasodium EDTA, Mannitol, Citrus Aurantium Dulcis (Orange) Peel Oil, Glycerin, Hippophae Rhamnoides Fruit Oil, Microcrystalline Cellulose, Sucrose, Hydrolyzed Corn Starch Octenylsuccinate, Zea Mays Starch, Ascorbyl Tetraisopalmitate, Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice Powder, Sodium Starch Octenylsuccinate, Hydroxypropyl Methylcellulose, Tocopherol, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Calcium Pantothenate, Maltodextrin, Sodium Ascorbyl Phosphate, Sodium Carboxymethyl Hyaluronate, 1,2-Hexanediol, Caprylyl 2-Glyceryl Ascorbate, Ascorbic Acid, Xanthan Gum, Pyridoxine HCl, Sodium Lauroyl Lactylate, Caprylyl Glycol, Propanediol, Silica, Centella Asiatica Extract, Glucose, Sodium Hyaluronate, Chondrus Crispus Extract, Colloidal Gold, Hydroxypropyl Trimonium Hyaluronate, Glutathione, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate","MALTODEXTRIN 1.2-HEXANEDIOL COLLOIDAL GOLD, .HYDROXYPROPYLTRIMONIUM HYALURONATE, GLUTATHIONE, HYDR",1160,119,0.9181,0.9664,0.0809,
original,x35.jpg,labelx35.txt,ok,"Aqua, Glycereth-26, Glycerin, Phenoxyethanol, Carbomer, Cetyl Ethylhexanoate, Isostearate, Triethanolamine, Betaine, Chlorphenesin, Dimethicone, Silica Dimethyl Silylate, Fragrance, Propylene Glycol, Cyclopentasiloxane, Sea Water, CI 77491, Propanediol, Punica Granatum Extract, Croton Lechleri Resin Extract, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Astaxanthin, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Sodium Carboxymethyl Hyaluronate, Hydrolyzed Rhodophyceae Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrated Silica, Sorbic Acid, Benzoic Acid, Butylene Glycol, Hydroxypropyl Methylcellulose, Citric Acid, Sodium Citrate",,717,72,1.0,1.0,0.0194,
original,x36.jpg,labelx36.txt,ok,"Aqua (Water), Octocrylene, Homosalate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Isostearate, Triethanolamine, C12-15 Alkyl Benzoate, Potassium Succinyl Oat Beta-Glucan, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide, Sodium Hyaluronate, 3-O-Ethyl Ascorbic Acid, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragrance), Caffeine, Maltodextrin, Centella Asiatica Leaf Extract, Hydroxyethylcellulose, Tocopherol",,558,54,1.0,1.0,0.0385,
original,x37.jpg,labelx37.txt,ok,"Water, Niacinamide, Propanediol, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, Ethylhexyl Methoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin","douUs:nou: Water, Niacinamide, Propanediol, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, EthylhexylMethoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin",746,75,0.0161,0.04,0.3073,
