dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error,ier,set_precision,set_recall,set_f1
original,x34.jpg,labelx34.txt,ok,"Aqua, Glycereth-26, Niacinamide, Butylene Glycol, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Betaine, Chlorphenesin, Tetrasodium EDTA, Mannitol, Citrus Aurantium Dulcis (Orange) Peel Oil, Glycerin, Hippophae Rhamnoides Fruit Oil, Microcrystalline Cellulose, Sucrose, Hydrolyzed Corn Starch Octenylsuccinate, Zea Mays Starch, Ascorbyl Tetraisopalmitate, Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice Powder, Sodium Starch Octenylsuccinate, Hydroxypropyl Methylcellulose, Tocopherol, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Calcium Pantothenate, Maltodextrin, Sodium Ascorbyl Phosphate, Sodium Carboxymethyl Hyaluronate, 1,2-Hexanediol, Caprylyl 2-Glyceryl Ascorbate, Ascorbic Acid, Xanthan Gum, Pyridoxine HCl, Sodium Lauroyl Lactylate, Caprylyl Glycol, Propanediol, Silica, Centella Asiatica Extract, Glucose, Sodium Hyaluronate, Chondrus Crispus Extract, Colloidal Gold, Hydroxypropyl Trimonium Hyaluronate, Glutathione, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate","MICROCRYSTALLINE ZEA MAYS STARCH F JUICE POWDER CAPRYLYL 2-GLYCERYL CAPRYLYL ASIATICA EXTRACT, PROPANEDIOL, CI 11710, CI 12490, COLLOIDAL GOLD, Cl 16035 SILICA GLUCOSE, SODIUM HYALURONATE, ECHONDRUS HYALURONIC ACID, HYDROXYPROPYLTRIMONIUM HYALURONATE, GLUTATHIONE, HYDRC HYALURONATE, SODIUM",1160,119,0.7853,0.8739,0.1686,,0.9608,0.4167,0.098,0.1587
original,x35.jpg,labelx35.txt,ok,"Aqua, Glycereth-26, Glycerin, Phenoxyethanol, Carbomer, Cetyl Ethylhexanoate, Isostearate, Triethanolamine, Betaine, Chlorphenesin, Dimethicone, Silica Dimethyl Silylate, Fragrance, Propylene Glycol, Cyclopentasiloxane, Sea Water, CI 77491, Propanediol, Punica Granatum Extract, Croton Lechleri Resin Extract, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Astaxanthin, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Sodium Carboxymethyl Hyaluronate, Hydrolyzed Rhodophyceae Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrated Silica, Sorbic Acid, Benzoic Acid, Butylene Glycol, Hydroxypropyl Methylcellulose, Citric Acid, Sodium Citrate","DIMETHICONE, ISOSTÉARYL ISOSTEARATE, AQUA, NIACINAMIDE, GLYCERETH TETRASODIUM EDTA, SILICA DIMETHYL TRIETHANOLAMINE PHENOXYETHANOL. CARBOMER, CETYL ETHYLHEXANOATE CYCLOPENTASILOXANE BETAINE CHLORPHENESIN EXTRACT, PENTYLENE & 13-18 MDA). . SEA WATER CE PROPYL LENE GLYCOL POTASSIUM METHOKYSACYLATE CROTON LECHLE RESIN EXTRAC GLYCOL HYDROLYZED HYALURONATE, BENZYL HYDROLYZED POLYSORBATE E80, SODIUM HYALURONATE ECROSSPOLYMER HYDROLYZED HYALURONATE, HYDROLYZED C12 RHODOPHYCEAE EXTRACT -13 ALKYL GLYCERYL HYDROLYZED HYALURONATE DEHYDROACETIC ACID HYDROXYPROPYLTRIMONUM HYDRATED SILICA RUBY EXTRACT, BUTYLENE GLYCOL ETHYLHEXYLGLYCERN Usnnwaanaun 1.2-HEXANEDIOL, CYSTOSEIRA A TAMARISCIFOLIA ETHLY HEXANEDIOL, CITRIC ACID. SODIUM CITRATE TOCOPHEROL",717,72,0.6681,0.9306,0.2854,,0.9444,0.2353,0.1111,0.1509
original,x36.jpg,labelx36.txt,ok,"Aqua (Water), Octocrylene, Homosalate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Isostearate, Triethanolamine, C12-15 Alkyl Benzoate, Potassium Succinyl Oat Beta-Glucan, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide, Sodium Hyaluronate, 3-O-Ethyl Ascorbic Acid, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragrance), Caffeine, Maltodextrin, Centella Asiatica Leaf Extract, Hydroxyethylcellulose, Tocopherol","dauusneu (Ingredents): Aqua (Water),Ococrylene,Homosalate,Buty Methoxydbenoymethane, Ehylhexy Salicylate, Propylene Glycol, C12-15 Alkyl Benzoate, Potassium Cetyl Phosphate, Phenoxyethanol, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide, Disodium EDTA,Sodium StearoyGlutamat,Tocopheryl Acetate, Carbomer, SodiumHydroxide,Parfum(Fragrance) -OEAAHa,RP,,Mder,Aaa Leaf Extract, Hydroxyethylcellulose, Tocopherol",558,54,0.3262,0.5741,0.1938,,0.6154,0.6538,0.6538,0.6538
original,x37.jpg,labelx37.txt,ok,"Water, Niacinamide, Propanediol, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, Ethylhexyl Methoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin","abuus:nou: Water, Niacinamide, Propanediol, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, EthylhexylMethoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin",746,75,0.0161,0.04,0.4062,,0.0811,0.9487,1.0,0.9737
original,x38.jpg,labelx38.txt,ok,"Water, Propanediol, Caprylic/Capric Triglyceride, Polyacrylamide, Sodium Acrylate/Sodium Acryloyldimethyl Taurate, Hydrogenated Polydecene, Laureth-7, Allantoin, Hydrogenated Vegetable Oil, Hyaluronic Acid, Camellia Sinensis Leaf Extract, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Hamamelis Virginiana (Witch Hazel) Extract, Centella Asiatica Extract, Sodium Hyaluronate, Hydrolyzed Sodium Acetylated Hyaluronate, Pentylene Glycol, Butylene Glycol, Zinc Sulfate, Sodium Hyaluronate, 10-Hydroxydecanoic Acid, Perfume, Glycerin, Ethylhexylglycerin, Sebacic Acid, 1,10-Decanediol, Caprylhydroxamic Acid, 1,2-Hexanediol, Hexapeptide-2, Citric Acid, Sodium Chloride","aeusnce Triglyceride, Water, Propanediol, Caprylic/Capric Polyacrylamide, Acryloyldimethyl,Hydrogenated Sodium Acrylate/Sodium Polydecene, Laureth 7, Camellia Sinensis Leaf Extract, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Hamamelis Virginlana (Witch Hazel) Extract, Centella Asiatica Hyaluronate,Sodium Extract, Hydrolyzed Sodium Glycol, Butylene Glycol, Zinc Sulfate, Sodium Hyaluronate Acetylated Hyaluronate, Pentylene Crosspolymer, Hexapeptide-2, Citric Acid, Sodium Chloride, Cl 19140, 10-Hydroxydecanoic Acid, Perfume, Glycerin, Ethylhexylglycerin,CI42090, Sebacic Acid,1,10-Decanediol, Cyclodextrin, Caprylhydroxamic Acid, 1,2-Hexanediol",723,72,0.4398,0.5556,0.234,,0.8333,0.6,0.6,0.6
original,x39.jpg,labelx39.txt,ok,"Ethylhexyl Palmitate, Isopropyl Myristate, PEG-20 Glyceryl Triisostearate, Synthetic Wax, Butyrospermum Parkii Butter, Charcoal Powder, Butylene Glycol, Polyglyceryl-2 Diisostearate, Polyglyceryl-2 Isostearate, Phenoxyethanol, Butylated Hydroxytoluene, Tocopheryl Acetate, Water, Glycerin, Dimethicone, Chlorphenesin, Epigallocatechin Gallate, Salicylic Acid, Oryza Sativa Bran Oil, Lecithin, Bamboo, Beta Vulgaris Leaf Extract, Ceramide NP, Dipropylene Glycol, Tocopherol, Hydrogenated Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Camellia Japonica Seed Oil, Camellia Sinensis Leaf Ferment, Prunus Amygdalus Dulcis Oil, Vitis Vinifera Ferment, Camellia Sinensis Seed Ferment, Camellia Sinensis Leaf Extract, Alpinia Zerumbet Leaf Ferment, Limnanthes Alba Seed Oil, Helianthus Annuus Seed Oil, Butyrospermum Parkii Oil, Corylus Avellana Seed Oil, Rosa Canina Fruit Oil, Macadamia Ternifolia Seed Oil, Oenothera Biennis Oil, Persea Gratissima Oil, Simmondsia Chinensis Seed Oil, Tocopherol","POWDER GLYCERYL UTYLENE GLYCOL, BUTYR ROSPERMUM BUTYLATED FRAGRANCE, PEG-9 HYDROXYTOLUEN COPHERYL TRIS YLIC ACID, ORYZA BRAN OIL GLYCOL PONICA SEED OIL FERMENT. GLYCERYL SEED 0 AF SEED AS CERAMIDE NS CHOL OIL SEED O1 IOI",1074,119,0.8287,0.916,0.1907,,1.0,0.0,0.0,0.0
original,x40.jpg,labelx40.txt,ok,"Deionized Water, Propylene Glycol, Caprylic/Capric Triglyceride, Sodium Acryloyldimethyl Taurate, Citrus Aurantifolia Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Citrus Sinensis Fruit Extract, 3-O-Ethyl Ascorbic Acid, Ascorbyl Glucoside, Ascorbic Acid, Ascorbyl Tetraisopalmitate, Niacinamide, Glyceryl Ascorbate, Pyrus Malus Fruit Extract, Vitis Vinifera Fruit Extract, Glutathione, Sodium Hyaluronate, Chondrus Crispus Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Allantoin, Bisabolol, Tocopheryl Acetate, Propanediol, Hydrogenated Polydecene, Polymethylsilsesquioxane, Trideceth-10, Disodium EDTA, Fragrance, Butylene Glycol, Glycerin, 1,2-Hexanediol, Xanthan Gum, Caprylyl Glycol, Glucose, Phenoxyethanol",,910,93,1.0,1.0,0.0547,,1.0,0.0,0.0,0.0
original,x41.jpg,labelx41.txt,ok,"Deionized Water, Propylene Glycol, Caprylic/Capric Triglyceride, Sodium Acryloyldimethyl Taurate, Citrus Aurantifolia Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Citrus Sinensis Fruit Extract, 3-O-Ethyl Ascorbic Acid, Ascorbyl Glucoside, Ascorbic Acid, Ascorbyl Tetraisopalmitate, Caprylyl 2-Glyceryl Ascorbate, Pyrus Malus Fruit Extract, Vitis Vinifera Fruit Extract, Glutathione, Niacinamide, Sodium Hyaluronate, Chondrus Crispus Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Allantoin, Bisabolol, Tocopheryl Acetate, Propanediol, Hydrogenated Polydecene, Polymethylsilsesquioxane, Trideceth-10, Disodium EDTA, Fragrance, Butylene Glycol, Glycerin, 1,2-Hexanediol, Xanthan Gum, Caprylyl Glycol, Glucose, Phenoxyethanol","DULCIS FRUIT EXTRACT, CITRUS LIMON FRUIT EXTRACT, CITRUS SINENSIS ASCORBIC ACID. FRUIT EXTRACT. 3-O-ETHYL NIACINAMIDE, SODIUM HYALURONATE, CHONDRUS CRISPUS EXTRACT, HYDROXYPROPYLTRIMONIUM HYALURONIC ACID HYDROLYZED SODIUM HYALURONATE, ALLANTOIN, BISABOLOL, SODIUM HYALURONATE E CROSSPOLYMER, POTASSIUM HYALURONATE, TOCOPHERYL METHYLSILSESQUIOXANE, ACETATE PROPANEDIOL HYDROGENATED POLYDECENE, POLY SODIUM METABISULFITE, GLYCOL, GLYCERIN, 1.2-HEXANEDIOL, TRIDECETH-10. DISODIUM EDTA. FRAGRANCE, BUTYLENE XANTHAN GUM, CAPRYLYL GLYCOL GLUCOSE, PHENOXYETHANOL",921,94,0.5516,0.6915,0.206,,0.8,0.5217,0.3,0.381
original,x42.jpg,labelx42.txt,ok,"Deionized Water, Polysorbate 20, Niacinamide, Butylene Glycol, Propylene Glycol, Allium Cepa Bulb Extract, Melaleuca Alternifolia Leaf Extract, Melaleuca Alternifolia Leaf Oil, Salix Nigra Bark Extract, Salicylic Acid, Zinc PCA, Croton Lechleri Resin Extract, Citrus Aurantifolia Fruit Extract, Citrus Limon Fruit Extract, Pyrus Malus Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Aloe Barbadensis Extract, Allantoin, Tocopheryl Acetate, Bisabolol, Saccharide Isomerate, Hydrogenated Polyisobutene, 1,2-Hexanediol, Disodium EDTA, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Glycerin, Propanediol, Sodium Benzoate, Citric Acid, Sodium Citrate, Phenoxyethanol","CROTON LECHLERI RESIN EXTRACT, CITRUS AURANTIFOLIA FRUIT EXTRACT, FRUIT EXTRACT, CITRUS LIMON FRUIT EXTRACT, PYRUS MALUS FRUIT  CITRUS AURANTIUM DULCIS ALOE BARBADENSIS EXTRACT, ALLANTOIN, TOCOPHERYL ACETATE, TEXTRACT, VITIS VINIFERA FRUIT EXTRACT, BISABOLOL, SACCHARIDE ISOMERATE, E. 1,2-HEXANEDIOL, DISODIUM EDTA, PEG-40 OCTYL POTASSIUM SORBATE, SODIUM BENZOATE, CITRIC ACID, SODIUM METHOXYCINNAMATE, BUTYL PROPANEDIOL,CI 42090, 1 CITRATE, PHENOXYETHANOL",668,78,0.5883,0.6667,0.1965,,0.8387,0.5238,0.3548,0.4231
original,x43.jpg,labelx43.txt,ok,"Deionized Water, Isododecane, Niacinamide, Propanediol, Polyglyceryl-2 Stearate, Dimethicone, Sodium Hyaluronate Crosspolymer, Triethanolamine, Butylene Glycol, 2-Phenoxyethanol, Glyceryl Stearate, Stearyl Alcohol, Trideceth-9, Allantoin, Perfume, Chlorphenesin, Carbomer, PEG-40 Hydrogenated Castor Oil, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Glycerine, Centella Asiatica Extract, Algin, Disodium EDTA, Propylene Glycol, Magnesium Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Xanthan Gum, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Polygonum Cuspidatum Root Extract, Polysorbate 20, Saccharide Isomerate, Lecithin, Hexanoyl Dipeptide-3 Norleucine Acetate, Atelocollagen, Sodium Chondroitin Sulfate","OUUS:NOU: DEIONIZED WATER, ISODODECANE, NACINAMIDE, PROPANEDIOL, POLYGLYCERYL-2 STEARATE DIMETHICONE, SODIUM HYALURONATE CROSSPOLYMER, GLYCERYL STEARATE, STEARYL ALCOHOL. ATELOCOLLAGEN, SODIUM CHONDROITIN SULFATE, POLYSORBATE 20, SACCHARIDE ISOMERATE, LECITHIN, HEXANOYL DIPEPTIDE-3 NORLEUCINE ACETATE",818,84,0.6589,0.7619,0.1237,,0.7895,0.8125,0.3421,0.4815
original,x44.jpg,labelx44.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Stearyl Alcohol, Triethanolamine, Glyceryl Stearate, Sodium Hyaluronate Crosspolymer, Zinc Gluconate, Butylene Glycol, Carbomer, Chlorphenesin, Peumus Boldus Leaf Extract, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Onopordum Acanthium Flower/Leaf/Stem Extract, Glycerine, Hydrolyzed Algin, Disodium EDTA, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Xanthan Gum, Albatrellus Ovinus Extract, Citric Acid, 10-Hydroxydecanoic Acid, Sebacic Acid, 1,10-Decanediol","STEARATE, DIMETHICONE, SODIUM HYALURONATE CROSSPOLYMER, GLYCERYL STEARATE,",772,83,0.908,0.9518,0.074,,0.9697,0.5,0.0606,0.1081
original,x45.jpg,labelx45.txt,ok,"Aqua, Niacinamide, Citric Acid, 1,2-Hexanediol, Alpha-Arbutin, Methylpropanediol, Sodium Ascorbyl Phosphate, 3-O-Ethyl Ascorbic Acid, Phenoxyethanol, Salicylic Acid, Glycolic Acid, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Sodium Hydroxide, Acacia Senegal Gum, Xanthan Gum, Sodium Citrate, Allantoin, Ascorbyl Glucoside, Ascorbyl Tetraisopalmitate, Disodium EDTA, Tocopheryl Acetate, Sodium Diethylenetriamine Pentamethylene Phosphonate, Allium Cepa Bulb Extract, Sodium Hyaluronate, Sodium Gluceptate, Centella Asiatica Extract, Potassium Sorbate, Sodium Benzoate, Ceramide NP, Pentylene Glycol, Ceramide AP, Phytosphingosine, Cholesterol, Carbomer, Ceramide EOP, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-47","unn:s:ynusspnnui Centell Asiatica Pentylene Glycol, Nana BenamianaHexaepd40S-Ple7",726,76,0.8912,0.9605,0.0778,,1.0,0.0,0.0,0.0
original,x46.jpg,labelx46.txt,ok,"Deionized Water, Niacinamide, Salicylic Acid, Dipotassium Glycyrrhizate, Butylene Glycol, Glycerine, Propanediol, Methyl Gluceth-20, Peumus Boldus Leaf Extract, Tranexamic Acid, Sodium Hyaluronate, Centella Asiatica Extract, Amylopectin, Dextrin, Zinc Gluconate, Acrylate Crosspolymer-3, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Pentylene Glycol, Diutan Gum, Sodium Lauroyl Lactylate, Phenoxyethanol, Chlorphenesin, Ceramide NP, Ceramide AP, Cholesterol, Phytosphingosine, Disodium EDTA, Ceramide EOP, Ethylhexylglycerin","Chlorphenesin,Carbomer, Ceramide EOP, Ethylhexylglycerin",538,56,0.8978,0.9464,0.0756,,0.9,0.75,0.1,0.1765
original,x47.jpg,labelx47.txt,ok,"Deionized Water, Niacinamide, Propanediol, Butylene Glycol, Caprylic/Capric Triglyceride, Tranexamic Acid, Magnesium Ascorbyl Phosphate, Centella Asiatica Extract, Sodium Polyacrylate, C13-14 Isoparaffin, Ethylhexyl Palmitate, Carbomer, Dipropylene Glycol, Phospholipids, Glycerine, Hydrolyzed Collagen, Phenoxyethanol, Sodium Hyaluronate Crosspolymer, Xanthan Gum, Tocopheryl Acetate, Cholesterol, Laureth-7, Pentylene Glycol, Atelocollagen, Pistacia Lentiscus Gum, Lecithin, Helichrysum Italicum Extract, Hydrolyzed Algin, Chlorphenesin, Sodium Chondroitin Sulfate, Sodium Lauroyl Lactylate, Glyceryl Caprylate, TEA, Disodium EDTA, Ceramide NP, Ceramide AP, Phytosphingosine, Ethylhexylglycerin, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-76, Ceramide EOP, Bakuchiol","a Extract, Sodium Polyacrylate, C13-14 Glyceryl Caprylate, Ethylhexylpycerin,",777,76,0.9009,0.9211,0.0558,,0.9756,0.5,0.0488,0.0889
original,x48.jpg,labelx48.txt,ok,"Deionized Water, Niacinamide, Caprylic/Capric Triglyceride, Propanediol, Butylene Glycol, Zinc Gluconate, Salicylic Acid, Sodium Polyacrylate, C13-14 Isoparaffin, Amylopectin, Centella Asiatica Extract, Dextrin, Xanthan Gum, Carbomer, Peumus Boldus Leaf Extract, Glycerine, Hydrolyzed Collagen, Phenoxyethanol, Laureth-7, Pentylene Glycol, Sodium Hyaluronate Crosspolymer, Hydrolyzed Algin, Chlorphenesin, Sodium Chondroitin Sulfate, Sodium Lauroyl Lactylate, Glyceryl Caprylate, TEA, Disodium EDTA, Ceramide AP, Phytosphingosine, Ethylhexylglycerin, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-76, Ceramide EOP, Bakuchiol",a Benthamiana Hexapeptide,630,63,0.9603,0.9841,0.0413,,1.0,0.0,0.0,0.0
original,x49.jpg,labelx49.txt,ok,"Water, Butylene Glycol, Isopentyl Diol, Ethoxyldiglycol, Sodium Lactate, Sorbitol, Sodium Hyaluronate, Arginine, Salicylic Acid, Phenoxyethanol, Imidazolidinyl Urea, Allantoin, Ethylhexylglycerin, Glycerin, Propanediol, Xanthan Gum, Pentylene Glycol, Disodium EDTA, Ceramide NP, Dipropylene Glycol, Sodium Benzoate, Glyceryl Stearate, Madecassoside, Oligopeptide-10, Cholesterol, Ceramide NS, Ceramide AS, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer-3, Ceramide EOP","doumau : Water, Butylene Glycol, Isopentyldiol, Ethoxydiglycol. SdumLacae,So,SdumHaluroaeArgiine,SaA Peoeha,mdlU,Ala,he. Gcer,PropaedXahan GmPee Gc,DsdmETA 1.2-Hexanediol. Ceramide NP. Dipropylene Glycol, Sodium Benzoate. IUOISU Oryza Sativa Bran Extract. Boswellla Serrata Extract. Honey Extract, Hydrogenated Lecithin, Beta-Glucan, Glyceryl Stearate, Madecassoside. Oligopeptide-10, usonunuoin Cholesterol, Ceramide NS, Ceramide AS. Ceramide AP. Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Mel Crosspolymer-3, Ceramide EOP",484,50,0.5124,0.76,0.1942,,0.8,0.4545,0.5,0.4762
original,x50.jpg,labelx50.txt,ok,"Water, Neopentyl Glycol Diheptanoate, Ethylhexyl Methoxycinnamate, Zinc Oxide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diaminopropionoyl Dimethicone, Titanium Dioxide, C12-15 Alkyl Benzoate, Polyglyceryl-3 Methylglucose Distearate, 1,2-Hexanediol, Betaine, Tromethamine, Polyhydroxystearic Acid, Glyceryl Stearate, Stearic Acid, Allantoin, Behenyl Alcohol, Sodium Acryloyldimethyl Taurate, Adenosine, Hyaluronic Acid, Caprylic/Capric Triglyceride, Lecithin, Adansonia Digitata Hyaluronate, Ceramide NP, Polyglyceryl-10 Stearate, Hydrolyzed Sodium Hyaluronate, Tocopherol, Ascorbyl Tetraisopalmitate, Zinc Hyaluronate, Sodium Hyaluronate, Hydroxypropyl Trimonium Hyaluronate, Sodium Acetylated Hyaluronate, Glyceryl Hydrolyzed Hyaluronate, Vitis Vinifera Seed Extract, Glyceryl Linolenate, Biotin, Resveratrol","Ingredients/douus:nou: NCE WATER. NEOPENTYL GLYCOL DIHEPTANOATE, ETHYLHEXYL METHOXYCINNAMATE, ZINC",816,76,0.8995,0.9474,0.1015,,1.0,0.3333,0.0556,0.0952
original,x51.jpg,labelx51.txt,ok,"Aqua, Ethylhexyl Methoxycinnamate, Propylene Glycol, Butyl Methoxydibenzoylmethane, Cyclopentasiloxane, C12-15 Alkyl Benzoate, Phenoxyethanol, Glyceryl Stearate, PEG-100 Stearate, Niacinamide, Cetearyl Alcohol, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (Nano), Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Bakuchiol, Disodium EDTA, Tocopheryl Acetate, Soluble Collagen, Carbomer, Ceramide NP, Ceramide AP, Phytosphingosine, Centella Asiatica Leaf Extract, Xanthan Gum, Sodium Lauroyl Lactylate, BHT, Citrus Junos Peel Extract, Cholesterol, Citrus Aurantium Amara Peel Extract, Ethylhexylglycerin, Ceramide EOP","Ingredients/douus:nou: AQUA (WATER), ETHYLHEXYL METHOXYCINNAMATE, PROPYLENE GLYCOL BUTYLMETHOXY ETHYLHEXYL TRIAZONE, OCTOCRYLENE, SILICA, CHLORPHENESIN, NOXYETHANOL PEG-100 STEARATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLY BHT.CENTELLA EOP.",638,65,0.7774,0.9077,0.146,,1.0,0.1818,0.0645,0.0952
original,x52.jpg,labelx52.txt,ok,"Aqua, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Glyceryl Stearate, Ceteareth-25, Ceteareth-11, Cetyl Palmitate, Polyglyceryl-3 Methylglucose Distearate, Ceteareth-12, Polymethylsilsesquioxane, Niacinamide, Propylene Glycol, Diisopropyl Dimer Dilinoleate, Cyclopentasiloxane, Magnesium Stearate, Titanium Dioxide, Silica, Tocopheryl Acetate, Polyglyceryl-4 Isostearate, Cetyl PEG/PPG-10/1 Dimethicone, Hexyl Laurate, Glycerin, Disodium EDTA, Perfume, Alumina, Phenoxyethanol, Chlorphenesin, CI 77492, CI 77491, CI 77499",MAGNESIUM STEARATETITANIUM DIOXIDESILICATOCOPHERY ACETATEOPOLY,528,50,0.8826,0.98,0.0613,,1.0,0.0,0.0,0.0
original,x53.jpg,labelx53.txt,ok,"Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Cyclopentasiloxane, Propanediol, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (Nano), Butyloctyl Salicylate, 1,2-Hexanediol, PEG-9 Stearate, Dimethicone, Methyl Methacrylate Crosspolymer, Sodium Sulfate, Allantoin, Butylene Glycol, Glycerin, Methicone, Curcuma Longa Leaf Extract, Xanthan Gum, Sodium Lauroyl Lactylate, Centella Asiatica Leaf Extract, BHT, Carbomer, Sodium Hydroxide, Ceramide NP, Ceramide AP, Cholesterol, Phytosphingosine, Tocopherol, Centella Asiatica Extract, Ceramide AS, Centella Asiatica Leaf Vesicles","ATR HY MTYAAT, E   souJnouhiry / INGREDIENTS:  TR CL    GLYCERYL STEARATE METHYL METHACRYLATE CROSSPOLYMER SALI ALBA BARK ETRACT ALN PROPLENE LYOL AATEC AKL ACRYATE CROOL CEAIE AP, CLSTERL, PHYTOSHIGI AROR CE AAA ETR CENTELLA ASIATICA LEAF VESICLES",632,62,0.6788,0.8871,0.147,,1.0,0.0,0.0,0.0
