dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error
blur,blur_A12.jpg,labelA12.txt,ok,"Water, Dipropylene Glycol, Glycerin, Methyl Trimethicone, Alcohol Denat, Dimethicone, Cyclopentasiloxane, 1,2-Hexanediol, Malachite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Alchemilla Vulgaris Leaf Extract, Equisetum Arvense Leaf Extract, Stellaria Media (Chickweed) Extract, Urtica Dioica (Nettle) Leaf Extract, Plantago Lanceolata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Calendula Officinalis Flower Extract, Nepeta Cataria Extract, Rubus Idaeus (Raspberry) Leaf Extract, Baptisia Tinctoria Root Extract, Dimethiconol, Polymethylsilsesquioxane, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3, Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenyl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifolia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside, Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer, Tromethamine, Trisodium EDTA, Fragrance, Citronellol, Limonene, Citral, Geraniol, Linalool","Ingredients: Water, Dipropylene Glycol, Glycerin, Methl Trimethicone, Alcohol Denat Dimethicone, Cyclopentasiloxane, 1.2-Hexanediol, Malakite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/S/3 Glycerin, Alchemillla Vulgaris Leaf Extract*, Equisetum Arvense Leaf Extract"", Stellaria Media (Chickweed) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Plantago Lanceolata Leaf Extract*, Avena Sativa (Oat) Kernel Extract**, Calendula Officinalis Flower Extract** Nepeta Cataria Extract**, Rubus Idaeus (Raspberry) Leaf Extract**, Baptisia Tinctoria Root Extract**, Dimethiconol, Polymethyfsillsesquioxane, Sodium Acrylate/ Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3. Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifollia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil Acrylates/C10-30 Allkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer, Tromethamine, Trisodium EDTA, Fragrance+, Citronelllol, Limonene, Citral, Geraniol. Linallool. wwwthabeautmsitfrout.com",1224,119,0.0605,0.2605,0.4468,
blur,blur_A14.jpg,labelA14.txt,ok,"Water, Squalane, Glycerin, Pentylene Glycol, Polyglyceryl-2 Stearate, Glyceryl Stearate, Stearyl Alcohol, Ceramide NG, Ceramide EOP, Ceramide NP, Ceramide AS, Ceramide AP, Carnosine, Hydrogenated Lecithin, Cholesterol, Caprylyl Glycol, Polyacrylate Crosspolymer-11, 1,2-Hexanediol",gefunitwne.agugeme.qecoim.puontgore.pocn Mgcayge 2 teagne gay nege leand RaPan Pvoueonic oit carmise tO cargamise NG prste  caramite A carmite ad canpe Wopenoter nlhen prytanek.copnWgok Ma1ed,280,30,0.6893,1.0,0.1543,
blur,blur_A15.jpg,labelA15.txt,ok,"Centella Asiatica Extract (72%), Glycerin, Propanediol, Dipropylene Glycol, Cyclomethicone, Water, 1,2-Hexanediol, Trehalose, Caprylyl Methicone, C12-14 Pareth-12, Carbomer, Tromethamine, Ammonium Acryloyldimethyltaurate/VP Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Xanthan Gum, Mentha Piperita (Peppermint) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Butylene Glycol, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Tranexamic Acid, Coptis Chinensis Root Extract, Theobroma Cacao (Cocoa) Extract, Dextrin, Leuconostoc/Radish Root Ferment Filtrate, Biosaccharide Gum-1, Disodium EDTA, Sodium Hyaluronate, Beta-Glucan, Ceramide EOP, Ceramide NS, Ceramide NP, Ceramide AP, Phytosphingosine, Hydrogenated Lecithin, Cetearyl Alcohol, Stearic Acid, Cholesterol","INGREDIENTS Centella Asiatica Extract(72%), Glycerin, Propanediol, Dipro- pylene Glycol, Cyclomethicone, Water, 1,2-Hexanediol, Trehalose, Caprylyl Methicone, C12-14 Pareth-12, Carbomer, Tromethamine, Ammonium Ac- ryloyldimethyltaurate/VP Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Xanthan Gum, Mentha Piperita (Peppermint) LeafExtract, Zingiber Officinale (Ginger) Root Extract, Butylene Glycol, Ethylhexylglyce- rin, Dipotassium Glycyrrhizate, Tranexamic Acid, Coptis Chinensis Root Ex- tract,Theobroma Cacao (Cocoa) Extract, Dextrin, Leuconostoc/Radish Root Ferment Filtrate, Biosaccharide Gum-1, Disodium EDTA, Sodium Hyaluro- nate, Beta-Glucan, Ceramide EOP, Ceramide NS, Ceramide NP, Ceramide AP, Phytosphingosine, Hydrogenated Lecithin, Cetearyl Alcohol, Stearic Acid,Cholesterol",784,81,0.0332,0.2099,0.3918,
blur,blur_A16.jpg,labelA16.txt,ok,"Aqua, Glycerin, Mineral Oil, Polyglyceryl-3 Methylglucose Distearate, Cetyl Palmitate, Niacinamide, Dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Stearic Acid, Borago Officialis Seed Oil, Caprylyl Glycol, Carbomer, Cetyl Alcohol, Disodium EDTA, Lactic Acid, Panthenol, Pentylene Glycol, Phenoxyethanol, Potassium Carbonate, Potassium Hydroxide, Citric Acid, Bisabolol, Serine, Sodium Lactate, Sorbitol, Tocopheryl Acetate, Urea, Allantoin, Sodium Chloride","INGREDIENTS: AQUA, GLYCERIN, MINERAL OIL, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, CETYL PALMITATE, NIACINAMIDE, DIMETHICONE, ACRYLATES/C1O-3O ALKYL ACRYLATE CROSSPOLYMER, STEARIC ACID, BORAGO OFFICIALIS SEED OIL, CAPRYLYL GLYCOL, CARBOMER, CETYL ALCOHOL, DISODIUM EDTA, LACTIC ACID, PANTHENOL, PENTYLENE GLYCOL, PHENOXYETHANOL, POTASSIUM CARBONATE, POTASSIUM HYDROXIDE, CITRIC ACID, BISABOLOL, SERINE, SODIUM LACTATE, SORBITOL, TOCOPHERYL ACETATE, UREA, ALLANTOIN, SODIUM CHLORIDE.",468,51,0.0342,0.0588,0.4299,
blur,blur_A18.jpg,labelA18.txt,ok,"Aqua, Glycerin, Petrolatum, Dicaprylyl Ether, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, Helianthus Annuus Seed Oil, PEG-30 Glyceryl Stearate, Panthenol, Niacinamide, Prunus Amygdalus Dulcis Oil, Tocopheryl Acetate, Isopropyl Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol, BHT, Disodium EDTA, Benzoic Acid, Phenoxyethanol, Sodium Hydroxide, Citric Acid",,384,43,1.0,1.0,0.0434,
blur,blur_A19.jpg,labelA19.txt,ok,"Water/Aqua/Eau, Butylene Glycol, Glycerin, Squalane, Pentaerythrityl Tetraethylhexanoate, Arachidyl Alcohol, Dimethicone, Behenyl Alcohol, Butyrospermum Parkii (Shea) Butter, Cyclopentasiloxane, Arachidyl Glucoside, Cetyl Ethylhexanoate, Cyclohexasiloxane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Panax Ginseng Root Extract, Triethylhexanoin, Butylene Glycol Dicaprylate/Dicaprate, Polyacrylate-13, PEG-10 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Cetyl PPG/PPG-10/1 Dimethicone, Polyisobutene, Disteardimonium Hectorite, Methoxy PEG-114/Polyepsilon Caprolactone, Fragrance/Parfum, Disodium EDTA, Sorbitan Isostearate, Ethylhexylglycerin, Honey/Mel/Miel, Polysorbate 60, Perilla Ocymoides Seed Extract, Dextrin, Hydrolyzed Ginseng Saponins (Enzyme-Treated Red Ginseng Saponins), Polysorbate 20, Lilium Candidum Bulb Extract, Rehmannia Glutinosa Root Extract, Polygonatum Officinale Rhizome/Root Extract, Nelumbo Nucifera Flower Extract, Glucose, Carthamus Tinctorius (Safflower) Flower Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, 1,2-Hexanediol, Gardenia Florida Fruit Extract, Alpha-Isomethyl Ionone, Limonene, Hydrogenated Lecithin, Linalool, Panax Ginseng Flower Extract, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hexyl Cinnamal, Sodium Polyaspartate, Phytosphingosine, Sodium Methyl Stearoyl Taurate, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate","(INGREDIENTSWATER/AQUA/EAUBUTYLENEGLYCOLGLYCERINSQUALANEPENTAERYTHRITYLTETRAETHYLHEXANOATEARACHIDYLALCOHOLDIMETHICONEBEHENYLALCDHOLBUTY ROSPERMUMPARKII(SHEA) BUTTER CYCLOPENTASILOXANEARACHIDYLGLUCOSIDECETYLETHYLHEXANOATE,CYCLOHEXASILOXANE HYDROXYETHYLACRYLATE/SODIUMACRYLOYLDIME THYL TAURATECOPOLYMER PHENOXYETHANOL PANAX GINSENG ROOT EXTRACT TRIETHYLNEXANOIN BUTYLENEGLYCOLDICAPRYLATE/DICAPRATEPOLYACRYLATE-13.PEG-TODIMETHICONE LAURYLPEG-9POLYDIMETHYLSILOXYETHYLDIMETHICONECETYLPEG/PPG-1OT DIMETHICONEPOLYISOBUTENE,DISTEARDIMONIUMHECTORITEMETHOXY PEG-1TA/POLYEPSILON CAPRO LACTONEFRAGRANCE/PARFUM DISODIUM EOTASORBITANISOSTEARATE ETHYLHDXYLGLYCERIN HONEY/MEL/MIEL POLYSORBATEBO PERILLA OCYMOIDESSEED EXTRACTDEXTRINHYD ROLYZED GINSENG SAPONINS (ENZYME-TREATED RED GINSENG SAPONINSI POLYSORBATE ZO, LILIUM CANDIDUM BULB EXTRACT PAEONIA ALBIFLORA ROOT EXTRACT REHMANNIA GLUITINOSA ROOT EXTRACT POLYGONATUM OFFICINALE RHIZOME/ROOT EXTRACT NELUMBO NUOFERA FLOWER EXTRACT, GLUCOSE CARTHAMUS TINCTORIUS (SAFFLOWERI FLOWER ECTRACT GLYCYR RHIZA URALENSIS (LICORICE ROOT EXTRACT12-HEXANEDIOL GARDENIA FLORIDA FRUIT EXTRACT ALPHA-ISOMETHYLIONONELIMONENE HYOROGENATED LECITHINLINALOOLPANAX GINSENG FLOWER EXTRACT HYDROXYISOHEXYL3-CYCLOHEXENECARBOXALDEHYDE HEXYLONNAMAL SODIUM POLYASPARTATE PHYTOSPHINGOSINESODIUMMETHYLSTEAROYL TAURATE TOCOPHEROLPENTAERYTHRITYLTETRA-DI-T-BUTYLHYDROXYHYDROCINNAMATE",1449,133,0.1256,0.7895,0.8003,
blur,blur_A2.jpg,labelA2.txt,ok,"Aqua/Water, Glycerin, Cyclohexasiloxane, Squalane, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sucrose Stearate, Stearyl Alcohol, PEG-8 Stearate, Myristyl Myristate",1181 Bis-PEG-8  Myristył Merian 1 I 18T804 I,161,17,0.8261,1.0,0.2565,
blur,blur_A20.jpg,labelA20.txt,ok,"Aqua/Water, Glycerin, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Cetyl Alcohol, Ceteth-20, Petrolatum, Potassium Phosphate, Ceramide NP, Ceramide AP, Carbomer, Behentrimonium Methosulfate, Sodium Lauroyl Lactylate, Sodium Hyaluronate, Cholesterol, Phenoxyethanol, Disodium EDTA, Dipotassium Phosphate, Tocopherol, Phytosphingosine, Xanthan Gum, Ethylhexylglycerin","2021500-INGREDIENTS/AOWWAN:AQUA/WATER,GLYCERIN, CETEARYL ALCOHOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETYL ALCOHOL CETEARETH-20,PETROLATUM, POTASSIUM PHOSPHATE, CERAMIDE NP,CERAMIDE AP, CERAMIDE EOP. CARBOMER, DIMETHICONE, BEHENTRIMONIUM METHOSULFATE,SODIUM LAUROYL LACTYLATE, SODIUM HYALURONATE, CHOLESTEROL, PHENOXYETHANOL, DISODIUM EDTA, DIPOTASSIUM PHOSPHATE, TOCOPHEROL, PHYTOSPHINGOSINE, XANTHAN GUM, ETHYLHEXYLGLYCERIN. ICode F.LL. D213768/2)",368,35,0.2337,0.4286,0.245,
blur,blur_A21.jpg,labelA21.txt,ok,"Water, Glycerin, Isononyl Isononanoate, Isododecane, 1,2-Hexanediol, Pentylene Glycol, Polydecene, Betula Platyphylla Japonica Juice, Jojoba Esters, Panthenol, Glyceryl Glucoside, Acacia Senegal Gum, Hydrolyzed Hibiscus Esculentus Extract, Sodium Hyaluronate, Hyaluronic Acid, Lupinus Albus Seed Extract, Moringa Oleifera Seed Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Ascorbic Acid, Pentaerythrityl Tetraethylhexanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Polyglyceryl-3 Methylglucose Distearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Agar, Dipotassium Glycyrrhizate, Glyceryl Caprylate, Butylene Glycol, Disodium EDTA","Ingredients | Water, Glycerin, Isononyl Isononanoate, Isododecane, 1,2-Hexanediol, Pentylene Glycol, Polydecene, Betula Platyphylla Japonica Juice, Jojoba Esters, Panthenol, Glyceryl Glucoside, Acacia Senegal Gum, Hydrolyzed Hibiscus Esculentus Extract, Sodium Hyaluronate, Hyaluronic Acid, Lupinus Albus Seed Extract, Moringa Oleifera Seed Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Ascorbic Acid, Pentaerythrityl Tetraethyl hexanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Polyglyceryl-3 Methyl glucose Distearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Agar, Dipotassium Glycyrhizate, Glyceryl Caprylate, Butylene Glycol, Disodium EDTA",954,99,0.0178,0.0707,0.3912,
blur,blur_A23.jpg,labelA23.txt,ok,"Water/Aqua/Eau, Butylene Glycol, Glycerin, Ethylhexyl Stearate, Dimethicone, Dicaprylyl Carbonate, Behenyl Alcohol, Stearic Acid, Palmitic Acid, Cetyl Ethylhexanoate, Hydrogenated Poly(C6-14 Olefin), 1,2-Hexanediol, Arachidyl Alcohol, C14-22 Alcohols, Cetyl-PG Hydroxyethyl Palmitamide, Polyacrylate-13, Mannitol, Arachidyl Glucoside, C12-20 Alkyl Glucoside, Hydrogenated Polyisobutene, Glyceryl Caprylate, Ethylhexylglycerin, Polyglyceryl-10 Laurate, Hydrogenated Lecithin, Ethylhexyl Palmitate, Dimethicone Methacrylate Copolymer, Panax Ginseng Root Water, Carbomer, Sorbitan Isostearate, Acrylates/Ammonium Methacrylate Copolymer, Propanediol, Cholesterol, Silica, Prunus Mume Fruit Extract, Arachidic Acid, Glycine Max (Soybean) Oil, Squalane, Madecassoside, Polyglyceryl-10 Pentastearate, Tocopherol, Ceramide NP, Oleic Acid, Phytosphingosine, Pentylene Glycol, Dipotassium Glycyrrhizate, Canola Oil/Huile de Colza, Rosmarinus Officinalis (Rosemary) Leaf Extract","iEnU: WATER/AQUA/EAU,BUTYLENE GLYCOL, GLYCERIN, ETHYLHEXYL STEARATE, DIMETHICONE, DICAPRYLYL CARBONATE, BEHENYL ALCOHOL, STEARIC ACID, PALMITIC ACID, CETYL ETHYLHEXANOATE, HYDROGENATED POLY (C6-14 OLEFIN), 1,2-HEXANEDIOL, ARACHIDYL ALCOHOL, C14-22 ALCOHOLS, CETYL-PG HYDROXYETHYL PALMITAMIDE, POLYACRYLATE-13, MANNITOL, ARACHIDYL GLUCOSIDE, C12-20 ALKYL GLUCOSIDE, HYDROGENATED POLYISOBUTENE GLYCERYL CAPRYLATE, ETHYLHEXYLGLYCERIN, POLYGLYCERYL-10 LAURATE, HYDROGENATED LECITHIN, ETHYLHEXYL PALMITATE, DIMETHICONOL, PANAX GINSENG ROOT WATER, CARBOMER, SORBITAN ISOSTEARATE, ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER, SCUTELLARIA BAICALENSIS ROOT EXTRACT, PROPANEDIOL, CHOLESTEROL, SILICA, PRUNUS MUME FRUIT EXTRACT, ARACHIDIC ACID, GLYCINE MAX (SOYBEAN) OIL, SQUALANE, MADECASSOSIDE, POLYGLYCERYL-10 PENTASTEARATE, TOCOPHEROL, CERAMIDE NP, OLEIC ÀCID, PHYTOSPHINGOSINE, PENTYLENE GLYCOL, DIPOTASSIUM GLYCYRRHIZATE, CANOLA OIL/ HUILE DE COLZA, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT",967,95,0.0734,0.1579,0.4961,
blur,blur_A24.jpg,labelA24.txt,ok,"Water, Butylene Glycol, Glycerin, 1,2-Hexanediol, Hydrogenated Didecene, Allantoin, Trehalose, Hamamelis Virginiana (Witch Hazel) Extract, Panthenol, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Hydroxypropyl Acrylates/Acrylic Acid Copolymer, 2,3-Butanediol, Cetearyl Alcohol, C14-22 Alcohols, C12-20 Alkyl Glucoside, Pentylene Glycol, Sorbitan Isostearate, Caprylic/Capric Triglyceride, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Citrus Aurantifolia (Lime) Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Hyacinthus Orientalis (Hyacinth) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Centaurea Cyanus Flower Extract, Sodium Acetylated Hyaluronate, Carbomer, Tromethamine, Xanthan Gum, Malachite Extract, Ethylhexylglycerin","DHdemme Aliannon, Trehalose, Mamamaras Vngmaama (wezh mazen) Eattact, Pathemol, eydroéyzed yaluronic Acad. Sodum yaluronate. Sodm Hysluronate Croenpclmec, Sodum Acetylaned eyalponane, eydolyzed Sodm Wyaluomane. Glyceryl AcrylateAcryllo Acd Copolymer Pyk Copymar, scydroyethyl AcrylateSodim Aprypyldmathyl Tauate Copolymer 2.3-dutanediol, Catearyl Aapohc, C14-22 Acohons. C12-20 Alil Clucosde. Paneyleme Glyco Sortinan Ipostearate. Caprylic/Cagme Trigvceride. Mallia Azadracha Leaf Extraot, Melia Azadrachta Fiower Extraci, Cocpirsa ldica Frat Exract, Solanum Maliongena (tipapilanig Eralt Extract, Opimum Sanctum Laaf Extract Curouma Lonpa (Tunmeric) Rpot Extract, Corallina Oticimailia Extct, Satvla Sclarea (Clary) Extact, Lavandala Angnptia (Lavender) Flower Extract séyacinthus Qriantala (éyacindho Extract, Chamomltia Reousna (Matncarlia) FiWH Extract, Cantauea Cyanus Flpwer Extract, Borago Cficinallis Etract, Disoduam EpA, Cartom er. Tomethamine, Xanthan Cum, Clutathiona, Malachte Extract, EhlherygPyein",881,91,0.5255,1.0769,0.5748,
blur,blur_A25.jpg,labelA25.txt,ok,"Water, Glycerin, 2,3-Butanediol, Niacinamide, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Propanediol, Nylon-12, Coco-Caprylate/Caprate, Carbomer, Tromethamine, Sodium Polyacrylate, Polymethylsilsesquioxane, Sclerotium Gum, HDI/Trimethylol Hexyllactone Crosspolymer, Acetamide MEA, Trisodium EDTA, Sarcosine, Pentylene Glycol, Squalane, Palmitoyl Tripeptide-1, Tocopherol, Hydrogenated Lecithin, Ethylhexylglycerin, Hydrolyzed Sodium Hyaluronate, Centella Asiatica Extract, Dipotassium Glycyrrhizate, Sodium Hyaluronate Crosspolymer, Ceramide NP, Copper Tripeptide-1", OPROPUEE GCDL 2JBUNNEXD. NC2NNDECRUCCWRIC RIS CSDEL2EANEX RUPANEIL PATHENLNIH2 COND-URECRNTECABONMBL TRONEHNDNE. SISRIN AUAARIANTE PUNEHISLSESIANE SCEBTIAN GR HANNETHI HETLACTONE CRUPUNE AENDE NEA RISDDN E SACDNE NDITDNE GICL SOURE NNNDENEL TOUPNSUDL HORDADMIED USCTHIL EHUBIUSUCSOL HORDIGED SRRHREC 4SATE3 BTRAT. DPURSSUN GORHNESN RAATE (3UPNBLCBANDE . COPB E,568,49,0.6232,1.0,0.2387,
blur,blur_A26.jpg,,missing_label,,,,,,,0.0,
blur,blur_A27.jpg,labelA27.txt,ok,"Aqua (Water), Glycerin, Isostearyl Isostearate, Caprylic/Capric Triglyceride, Pentylene Glycol, Cetyl Alcohol, Polyglycerin-3, Potassium Cetyl Phosphate, Nylon 6/12, Hydrogenated Palm Kernel Glycerides, Boron Nitride, Dimethicone, Ethylene/Acrylic Acid Copolymer, Glyceryl Stearate, Sodium Hyaluronate, Ficus Carica Fruit Extract, Citrus × Limon (Lemon) Peel Oil, Cucumis Sativus (Cucumber) Fruit Extract, Averrhoa Carambola Leaf Extract, Algae Extract, Nelumbo Nucifera Flower Extract, Hibiscus Esculentus Fruit Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Bis-Diglyceryl Polyacylalipdate-2, Sorbitol, Benzoyl Alcohol, Butylene Glycol, Carbomer, Sodium Polyacrylate, Xanthan Gum, Sodium Citrate, Sodium Hydroxide, Hydrogenated Palm Glycerides, Citric Acid, Biosaccharide Gum-2, Caramel, Caprylyl Glycol, Potassium Sorbate, Sorbic Acid, Phenoxyethanol, Limonene, Citral","Icazpocts Apis (Wams, Chpossn, lasmaryl las mmm, CoprsCapre Trgsie, Fompine Go, plhas, Ngn art, Tihmpil Pain Lamel Csr ¿s, hoin Nia, Cunatine, Daplisecoyle Al Cogoltoner, Chossryl Ssar, Sollium smam, Frse Cors (i Tme Dns, Cie Lamn (Lami) Sunéo cos P Cns, tose csñoe m lun Huml Pn Cle",893,98,0.8052,1.0,0.1512,
blur,blur_A28.jpg,labelA28.txt,ok,"Water, Glycerin, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Dipropylene Glycol, Cyclohexasiloxane, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Methylglucose Distearate, Cetyl Alcohol, Glycereth-26, Glyceryl Stearate, Betaine, Behenyl Alcohol, Vinyl Dimethicone, Pentylene Glycol, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Prunus Armeniaca (Apricot) Kernel Oil, Argania Spinosa Kernel Oil, Carthamus Tinctorius (Safflower) Seed Oil, Sodium Hyaluronate, Hydrogenated Lecithin, Camellia Sinensis Leaf Water, Polyglyceryl-10 Laurate, Pentaerythrityl Distearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Methylpropanediol, Fructooligosaccharides, Disodium EDTA, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Polyquaternium-51, Butylene Glycol, Hydroxypropyl Trimonium Hyaluronate, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Dimethylsilanol, 1,2-Hexanediol, Hydroxyacetophenone, Ethylhexylglycerin","Ingredients Water, Glycerin, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Dipro- pylene Glycol, Cyclohexasiloxane, Butyrospe- rmum Parkii (Shea) Butter, Polyglyceryl-3 Me- thylglucose Distearate, Cetyl Alcohol, Glycereth -26, Glyceryl Stearate, Betaine, Behenyl Alcohol, Vinyl Dimethicone, Pentylene Glycol, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Cynara Sco- lymus (Artichoke) Leaf Extract, Prunus Armeniaca (Apricot) Kernel Oil, Argania Spinosa Kernel Oil, Carthamus Tinctorius (Safflower) Seed Oil, So- dium Hyaluronate, Hydrogenated Lecithin, Ca- mellia Sinensis Leaf Water, Polyglyceryl-10 Lau- rate, Pentaerythrityl Distearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Methyl- propanediol, Fructooligosaccharides, Disodium Edta, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Polyquaternium-51, Butylene Glycol, Hydroxy- propyltrimonium Hyaluronate, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyalluronate, Hyalluronic Acid, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Dimethyl- silanol, 1,2-Hexanediol, Hydroxyacetophenone, Ethylhexylglycerin",1193,114,0.0302,0.2193,0.4212,
blur,blur_A29.jpg,labelA29.txt,ok,"Aqua (Water), Caprylic/Capric Triglyceride, Cetyl Alcohol, Propanediol, Stearyl Alcohol, Glycerin, Sodium Hyaluronate, Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glucose, Maltose, Fructose, Trehalose, Sodium PCA, PCA, Sodium Lactate, Urea, Allantoin, Linoleic Acid, Oleic Acid, Phytosteryl Canola Glycerides, Palmitic Acid, Stearic Acid, Lecithin, Triolein, Tocopherol, Carbomer, Isoceteth-20, Polysorbate 60, Sodium Chloride, Citric Acid, Trisodium Ethylenediamine Disuccinate, Pentylene Glycol, Triethanolamine, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin","Ingredients / Ingrédients: AQUA(WATER),CAPRYLIC/CAPRIC TRIGLYCERIDE, CETYL ALCOHOL PROPANEDIOL,STEARYL ALCOHOL,GLYCERIN,SODIUM HYALURONATE,ARGININE, ASPARTIC ACID, GLYCINE, ALANINE SERINE,VALINE,ISOLEUCINE, PROLINE,THREONINE,HISTIDINE, PHENYLALANINE,GLUCOSE, MALTOSE,FRUCTOSE,TREHALOSE, SODIUM PCA, PCA, SODIUM LACTATE,UREA,ALLANTOIN, LINOLEIC ACID, OLEIC ACID, PHYTOSTERYL CANOLA GLYCERIDES, PALMITIC ACID. STEARIC ACID, LECITHIN, TRIOLEIN, TOCOPHEROL,CARBOMER, ISOCETETH-20,POLYSORBATE 60, SODIUM CHLORIDE, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE,PENTYLENE GLYCOL,TRIETHANOLAMINE, SODIUM HYDROXIDE PHENOXYETHANOL CHLORPHENESIN",635,67,0.0803,0.5672,0.4174,
