dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error,ier,set_precision,set_recall,set_f1
blur,blur_x30.jpg,labelx30.txt,ok,"Aqua (Water), Dipropylene Glycol, Pentylene Glycol, Coco-Caprylate/Caprate, Phenoxyethanol, Glycerin, Panthenol, Polyacrylate-13, Dipotassium Glycyrrhizate, Chlorphenesin, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Xanthan Gum, Butylene Glycol, Ectoin, 1,2-Hexanediol, Sodium Hyaluronate, Centella Asiatica Leaf Extract, Phospholipids, Saccharide Isomerate, Sodium Lauroyl Lactylate, Algin, Caprylyl Glycol, Glyceryl Polyacrylate, Pullulan, Sphingolipids, Sodium Phosphate, Aphanothece Sacrum Polysaccharides, Ceramide NP, Sodium Phytate, Phytosphingosine, Inositol, Cholesterol, Carbomer, Tocopherol, Centella Asiatica Leaf Vesicles, Ceramide EOP","abuus:nou/Ingredients:Aqua Water, Dipropylene Glycol, Pentylene Glyco Coco-Caprylate/Caprate,Phenoxyethanol,Glycerin,PanhenoPolyacryamide",679,66,0.8468,0.9545,0.0726,,0.9189,0.5,0.0811,0.1395
blur,blur_x31.jpg,labelx31.txt,ok,"Deionized Water, Isododecane, Niacinamide, Propanediol, Polyglyceryl-2 Stearate, Triethanolamine, Butylene Glycol, 2-Phenoxyethanol, Glyceryl Stearate, Stearyl Alcohol, Trideceth-9, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, PEG-40 Hydrogenated Castor Oil, Carbomer, Chlorphenesin, Magnesium, Glycerine, Centella Asiatica Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Hexanoyl Dipeptide-3 Norleucine Acetate, Polysorbate 20, Saccharide Isomerate, Lecithin, Xanthan Gum, Chamomilla Recutita Flower Extract, Sodium Hyaluronate, Rosmarinus Officinalis Leaf Extract, Algin, Disodium EDTA, Propylene Glycol, Sodium Ascorbyl Phosphate","GLYCERYL CARBOMER STEARATE, STEARYL ALCOHOL PEG-40 HYDROGENATED CASTOR CENTELLA ASIATICA EXTRACT HIZA GLABRA ROOT EXTRACT. OFFICINALIS LEAF EXTRACT, wanÍnu: ušún ülo inűnoa  20, SACCHARIDE ISOMERATE, LECITHIN,",761,79,0.7608,0.8228,0.108,,0.9429,0.4,0.0571,0.1
blur,blur_x32.jpg,labelx32.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Stearyl Alcohol, Triethanolamine, Glyceryl Stearate, Sodium Hyaluronate Crosspolymer, Zinc Gluconate, Butylene Glycol, Carbomer, Chlorphenesin, Peumus Boldus Leaf Extract, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Pentylene Glycol, Centella Asiatica Leaf Extract, Glycerine, Hydrolyzed Algin, Disodium EDTA, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Citric Acid, 10-Hydroxydecanoic Acid, Sebacic Acid, Onopordum Acanthium Flower/Leaf/Stem Extract, Xanthan Gum","dOUUSInDU: DBNZTo WATER NANDE. STEARATE, DIMETHICONE, SOOHUM HALURONATE BCOCDECAN POUFUYOIRYL-J CROSSPOLYMER GLYCERYL ETEARATE PINTYLUNE GOOL CINTELIA ASATCA DITRACT ONOORDUADAAOWN SACALINGA ROOT FDITRACT GDOYRRHDA GLADRAROOT DITRACT LEN A A  ON  ACU",777,85,0.7683,0.9765,0.1507,,1.0,0.0,0.0,0.0
blur,blur_x33.jpg,labelx33.txt,ok,"Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, Phenoxyethanol, Panthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicles, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Cholesterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicles, Sodium Hyaluronate, Potassium Hydroxide","douus:neu (Ingredients): Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, PhenoxyethanolPanthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquatermium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicies, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Oive) Frut Ol. Hydrogenated Lecithin, Butyrospermum Parkil (Shea) Butter, Chciasterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicles, Sodum Hyaluronate, Potassium Hydroxide",538,54,0.0706,0.2222,0.1513,,0.3571,0.8462,0.7857,0.8148
blur,blur_x34.jpg,labelx34.txt,ok,"Aqua, Glycereth-26, Niacinamide, Butylene Glycol, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Betaine, Chlorphenesin, Tetrasodium EDTA, Mannitol, Citrus Aurantium Dulcis (Orange) Peel Oil, Glycerin, Hippophae Rhamnoides Fruit Oil, Microcrystalline Cellulose, Sucrose, Hydrolyzed Corn Starch Octenylsuccinate, Zea Mays Starch, Ascorbyl Tetraisopalmitate, Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice Powder, Sodium Starch Octenylsuccinate, Hydroxypropyl Methylcellulose, Tocopherol, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Calcium Pantothenate, Maltodextrin, Sodium Ascorbyl Phosphate, Sodium Carboxymethyl Hyaluronate, 1,2-Hexanediol, Caprylyl 2-Glyceryl Ascorbate, Ascorbic Acid, Xanthan Gum, Pyridoxine HCl, Sodium Lauroyl Lactylate, Caprylyl Glycol, Propanediol, Silica, Centella Asiatica Extract, Glucose, Sodium Hyaluronate, Chondrus Crispus Extract, Colloidal Gold, Hydroxypropyl Trimonium Hyaluronate, Glutathione, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate","CITRUS AURANTIUM MICROCRYSTALLINE DULCIS (ORANGE) PEEL OIL, GLYCERIN, , HIPPOPHAE RHAMNOIDES FRUIT OIL, ZEA MAYS STARCH CELLULOSE, SUCROSE, HYDROLYZED CORN STARCH OCTENYLSUCCINATE, FJUICE POWDER ASCORBYL TETRAISOPALMITATE, ALOE BARBADENSIS LEAF ETHYL ASCORBIC ACID SODIUM STARCH OCTENYLSUCCINATE, HYDROXYPROPYL CAPRYLYL 2-GLYCERYL ASCORBATE, XANTHAN GUM, PYRIDOXINE ASCORBIC ACID ATOCOPHEROL CAPRYLYL GLYCOL, PROPANEDIOL, HYDRATED SILICA CI 11710, CI 12490, ASIATICA EXTRACT, CI 16035, 5.SILICA GLUCOSE COLLOIDAL GOLD, GLUTATHIONE HYDROXYPROPYLTRIMONIUM HYALURONATE HYALURONIC ACID. SODIUM ACETYLATED HYALURONATE, POTASSIUM HYALURONATE CROSSPOLYMER",1160,119,0.5793,0.7059,0.2539,,0.8824,0.3889,0.1373,0.2029
blur,blur_x35.jpg,labelx35.txt,ok,"Aqua, Glycereth-26, Glycerin, Phenoxyethanol, Carbomer, Cetyl Ethylhexanoate, Isostearate, Triethanolamine, Betaine, Chlorphenesin, Dimethicone, Silica Dimethyl Silylate, Fragrance, Propylene Glycol, Cyclopentasiloxane, Sea Water, CI 77491, Propanediol, Punica Granatum Extract, Croton Lechleri Resin Extract, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Astaxanthin, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Sodium Carboxymethyl Hyaluronate, Hydrolyzed Rhodophyceae Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrated Silica, Sorbic Acid, Benzoic Acid, Butylene Glycol, Hydroxypropyl Methylcellulose, Citric Acid, Sodium Citrate","ETHYHEXANDATE CARBOMER CETYL CHLORPHENESH CYCLOPENTASLOXANE BETAINE EXTRACT PENTYLENE GLYCOL CROTON LER RESIN EXTRACT OCTENYLSUCCINATE HYDROLYZED HYALURONIC C12-13 OPHYCEAE EXTRACT, HYDROX",717,72,0.7755,0.9167,0.1207,,1.0,0.0,0.0,0.0
blur,blur_x36.jpg,labelx36.txt,ok,"Aqua (Water), Octocrylene, Homosalate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Isostearate, Triethanolamine, C12-15 Alkyl Benzoate, Potassium Succinyl Oat Beta-Glucan, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide, Sodium Hyaluronate, 3-O-Ethyl Ascorbic Acid, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragrance), Caffeine, Maltodextrin, Centella Asiatica Leaf Extract, Hydroxyethylcellulose, Tocopherol","douus:neu (Ingredients): Aqua (Water), Octocrylene, Homosalate, Butyl Methoxydibenzoyimethane, Ethylhexy Salicylate, Propylene Glycol, C12-15 Alkyl Benzoate, Potassium Cetyl Phosphate, Phenoxyethanol, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide. Disodium EDTA, Sodium Stearoy Glutamato, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum(Fragrance) 3-O-Ethyl Ascorbic Acid, Sodium Hyaluronate, Retnl Palmitate, Cffeine, Maltdextrin, etela Aslaca Leaf Extract, Hydroxyethylcellulose, Tocopherol",558,54,0.3692,0.5741,0.1333,,0.6538,0.6923,0.6923,0.6923
blur,blur_x37.jpg,labelx37.txt,ok,"Water, Niacinamide, Propanediol, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, Ethylhexyl Methoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin","douusinou: Water, Niacinamide, Propanediol, Neopentul Glycol Dicaprylate/Dicaprate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, PEG-75 Stearate, Titanium Dioxide, Sodium Polyacrylate, Ceteth-20, Steareth-20, Allantoin, Aluminum Hydroxide, Hydrolyzed Sodium Sodium Hyaluronate, Acetylated Hualuronate Hyaluronate, Sodium Sodium Hyaluronate Crosspolymer, Pearl Extract, Lecithin, Sodium Acrylates Copolymer, EthylhexylMethoxycinnamate, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Butylene Glycol, Pentylene Glycol, Biosaccharide Gum-4, Phenoxyethanol, Sodium Chloride, Citric Acid, Perfume, Linolenic Acid, 1,2-Hexanediol, Stearic Acid, Disodium EDTA, Caprylhydroxamic Acid, Ethylhexylglycerin",746,75,0.0576,0.1067,0.4492,,0.1892,0.9444,0.9189,0.9315
blur,blur_x38.jpg,labelx38.txt,ok,"Water, Propanediol, Caprylic/Capric Triglyceride, Polyacrylamide, Sodium Acrylate/Sodium Acryloyldimethyl Taurate, Hydrogenated Polydecene, Laureth-7, Allantoin, Hydrogenated Vegetable Oil, Hyaluronic Acid, Camellia Sinensis Leaf Extract, Scutellaria Baicalensis Root Extract, Sophora Flavescens Root Extract, Glycyrrhiza Inflata Root Extract, Hamamelis Virginiana (Witch Hazel) Extract, Centella Asiatica Extract, Sodium Hyaluronate, Hydrolyzed Sodium Acetylated Hyaluronate, Pentylene Glycol, Butylene Glycol, Zinc Sulfate, Sodium Hyaluronate, 10-Hydroxydecanoic Acid, Perfume, Glycerin, Ethylhexylglycerin, Sebacic Acid, 1,10-Decanediol, Caprylhydroxamic Acid, 1,2-Hexanediol, Hexapeptide-2, Citric Acid, Sodium Chloride","abulunou Caprylic/Caprk Water,Propanediol Root Extract, Hamamals Vinginiana (Winch Hazel) Extract, Extract,",723,72,0.8672,0.9306,0.0961,,1.0,0.25,0.0333,0.0588
blur,blur_x39.jpg,labelx39.txt,ok,"Ethylhexyl Palmitate, Isopropyl Myristate, PEG-20 Glyceryl Triisostearate, Synthetic Wax, Butyrospermum Parkii Butter, Charcoal Powder, Butylene Glycol, Polyglyceryl-2 Diisostearate, Polyglyceryl-2 Isostearate, Phenoxyethanol, Butylated Hydroxytoluene, Tocopheryl Acetate, Water, Glycerin, Dimethicone, Chlorphenesin, Epigallocatechin Gallate, Salicylic Acid, Oryza Sativa Bran Oil, Lecithin, Bamboo, Beta Vulgaris Leaf Extract, Ceramide NP, Dipropylene Glycol, Tocopherol, Hydrogenated Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Camellia Japonica Seed Oil, Camellia Sinensis Leaf Ferment, Prunus Amygdalus Dulcis Oil, Vitis Vinifera Ferment, Camellia Sinensis Seed Ferment, Camellia Sinensis Leaf Extract, Alpinia Zerumbet Leaf Ferment, Limnanthes Alba Seed Oil, Helianthus Annuus Seed Oil, Butyrospermum Parkii Oil, Corylus Avellana Seed Oil, Rosa Canina Fruit Oil, Macadamia Ternifolia Seed Oil, Oenothera Biennis Oil, Persea Gratissima Oil, Simmondsia Chinensis Seed Oil, Tocopherol","ISOPROPYL TRIISOSTEARATE PEG-20 GLYCERYL POWDER, 41 POLYDIN PHENO BUTYLATED HYDROXYTOLUENE EPIGALLOCATECHIN BRAN OIL GLYCOL OGENATED TOCOPHEROL EXTRACT, CAMELL OIL, CAMELLIA 日 SEED SACCHARO SATIVA GERM OIL FERMENT. PRUNUS AMYGDALUS SACCHAROMYCES/ZINC FERMENT 0 SACCHARON GLYCERYL ORYZA DULCIS OIL, VITIS VINIFERA SEED SEED OIL OUL CIS OIL VITIS CITR SEED OIL. SEED OIL SINENSIS ALPINIA ZERUMBET LEAF CALOPHYLLUM SEED DEPRESSA SEED OIL OIL NS. CHOLESTER CITRUS CERAMIDE AS, CERAMIDE SEED SEED BUTYROSPERMUM OIL OIL ROSA PARKII OIL. GRATISSIMA OL. CANINA PERSEA OIL. FOLIA SEED OIL. FRUIT TERNIF DENO OIL HONDSIA CHINENSIS SEED OIL",1074,119,0.6583,0.8655,0.3808,,1.0,0.0,0.0,0.0
blur,blur_x40.jpg,labelx40.txt,ok,"Deionized Water, Propylene Glycol, Caprylic/Capric Triglyceride, Sodium Acryloyldimethyl Taurate, Citrus Aurantifolia Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Citrus Sinensis Fruit Extract, 3-O-Ethyl Ascorbic Acid, Ascorbyl Glucoside, Ascorbic Acid, Ascorbyl Tetraisopalmitate, Niacinamide, Glyceryl Ascorbate, Pyrus Malus Fruit Extract, Vitis Vinifera Fruit Extract, Glutathione, Sodium Hyaluronate, Chondrus Crispus Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Allantoin, Bisabolol, Tocopheryl Acetate, Propanediol, Hydrogenated Polydecene, Polymethylsilsesquioxane, Trideceth-10, Disodium EDTA, Fragrance, Butylene Glycol, Glycerin, 1,2-Hexanediol, Xanthan Gum, Caprylyl Glycol, Glucose, Phenoxyethanol",,910,93,1.0,1.0,0.0139,,1.0,0.0,0.0,0.0
blur,blur_x41.jpg,labelx41.txt,ok,"Deionized Water, Propylene Glycol, Caprylic/Capric Triglyceride, Sodium Acryloyldimethyl Taurate, Citrus Aurantifolia Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Citrus Sinensis Fruit Extract, 3-O-Ethyl Ascorbic Acid, Ascorbyl Glucoside, Ascorbic Acid, Ascorbyl Tetraisopalmitate, Caprylyl 2-Glyceryl Ascorbate, Pyrus Malus Fruit Extract, Vitis Vinifera Fruit Extract, Glutathione, Niacinamide, Sodium Hyaluronate, Chondrus Crispus Extract, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Allantoin, Bisabolol, Tocopheryl Acetate, Propanediol, Hydrogenated Polydecene, Polymethylsilsesquioxane, Trideceth-10, Disodium EDTA, Fragrance, Butylene Glycol, Glycerin, 1,2-Hexanediol, Xanthan Gum, Caprylyl Glycol, Glucose, Phenoxyethanol","OUUS:NDU/INGREDIENTS: DEIONIZED WATER, PROPYLENE GLYCOL, C APRYLUC/CAPRIC TRIGLYCERIDE ALLANTOIN, BISABOLOL. TOCOPHERYL ACETATE, METHYLSILSESQUIOXANE",921,94,0.8567,0.9362,0.0846,,0.975,0.4,0.05,0.0889
blur,blur_x42.jpg,labelx42.txt,ok,"Deionized Water, Polysorbate 20, Niacinamide, Butylene Glycol, Propylene Glycol, Allium Cepa Bulb Extract, Melaleuca Alternifolia Leaf Extract, Melaleuca Alternifolia Leaf Oil, Salix Nigra Bark Extract, Salicylic Acid, Zinc PCA, Croton Lechleri Resin Extract, Citrus Aurantifolia Fruit Extract, Citrus Limon Fruit Extract, Pyrus Malus Fruit Extract, Citrus Aurantium Dulcis Fruit Extract, Aloe Barbadensis Extract, Allantoin, Tocopheryl Acetate, Bisabolol, Saccharide Isomerate, Hydrogenated Polyisobutene, 1,2-Hexanediol, Disodium EDTA, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Glycerin, Propanediol, Sodium Benzoate, Citric Acid, Sodium Citrate, Phenoxyethanol","OUUS:NDU/INGREDIENTS: DEIONIZED WATER, POLYSORBATE 20. NIACINAMIDE, BUTYLENE GLYCOL MELALEUCA ALTERNIFOLIA LEAF OIL, SALIX NIGRA BARK EXTRACT SALICYLIC ACID, ZINC PCA FRUIT EXTRACT, CITRUS LUMON FRUIT EXTRACT, PYRUS MALUS CITRUS AURANTIUM DULCIS ALOE BARBADENSIS EXTRACT, ALLANTOIN, TOCOPHERYL ACETATE, FRUIT VINIFERA FRUIT EXTRACT EXTRACT VITIS BISABOLOL SACCHARIDE ISOMERATE, HYDROGENATED CASTOR OIL, CHLORPHENESIN, CI 19140. DPOLYSOBUTENE, 12-HEXANEDIOL, DISODIUM EDTA PEG-40 DISODIUM EDTA, PEG-40 METHOXYCINNAMATE, BUTYL OCTYL",668,78,0.512,0.6154,0.2092,,0.9032,0.3125,0.1613,0.2128
blur,blur_x43.jpg,labelx43.txt,ok,"Deionized Water, Isododecane, Niacinamide, Propanediol, Polyglyceryl-2 Stearate, Dimethicone, Sodium Hyaluronate Crosspolymer, Triethanolamine, Butylene Glycol, 2-Phenoxyethanol, Glyceryl Stearate, Stearyl Alcohol, Trideceth-9, Allantoin, Perfume, Chlorphenesin, Carbomer, PEG-40 Hydrogenated Castor Oil, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Glycerine, Centella Asiatica Extract, Algin, Disodium EDTA, Propylene Glycol, Magnesium Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Xanthan Gum, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Polygonum Cuspidatum Root Extract, Polysorbate 20, Saccharide Isomerate, Lecithin, Hexanoyl Dipeptide-3 Norleucine Acetate, Atelocollagen, Sodium Chondroitin Sulfate","DIMETHICONE, SODIUM HYALURONATE CROSSPOLYMER, GLYCERYL STEARATE, STEARYL ALCOHOL XANTHAN GUM, CHAMOMILLA RECUTITA FLOWER EXTRACT, ROSMARINUS OFFICINALIS LEAF EXTRACT, GLYCYRRHIZAGLABRAROOTEXTRACT ATELOCOLLAGEN,SODIUM CHONDROITIN SULFATE, POLYSORBATE 20, SACCHARIDEISOMERATE,LECITHIN HEXANOYL DIPEPTIDE-3 NORLEUCINE ACETATE HEXANOYLDIPEPTIDE-3NOR",818,84,0.6418,0.7381,0.1258,,0.8684,0.7273,0.2105,0.3265
blur,blur_x44.jpg,labelx44.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Stearyl Alcohol, Triethanolamine, Glyceryl Stearate, Sodium Hyaluronate Crosspolymer, Zinc Gluconate, Butylene Glycol, Carbomer, Chlorphenesin, Peumus Boldus Leaf Extract, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Onopordum Acanthium Flower/Leaf/Stem Extract, Glycerine, Hydrolyzed Algin, Disodium EDTA, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Xanthan Gum, Albatrellus Ovinus Extract, Citric Acid, 10-Hydroxydecanoic Acid, Sebacic Acid, 1,10-Decanediol","BOUUS:NOU: DEONZED WATER, NACINAMDE PROPANEDIOL ISODDECAINE POLYGLYCERY-2 ALBATRELLUS OVNUS BTRACT, OTRIC ACD. 10HIYOROYDECANOC ACD. BEBAOC ACD. 1U10-DECAINEDOL ALBATRELLUS OVNUS BTRACT.CTRIC AON",772,83,0.8096,0.988,0.0913,,1.0,0.0,0.0,0.0
blur,blur_x45.jpg,labelx45.txt,ok,"Aqua, Niacinamide, Citric Acid, 1,2-Hexanediol, Alpha-Arbutin, Methylpropanediol, Sodium Ascorbyl Phosphate, 3-O-Ethyl Ascorbic Acid, Phenoxyethanol, Salicylic Acid, Glycolic Acid, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Sodium Hydroxide, Acacia Senegal Gum, Xanthan Gum, Sodium Citrate, Allantoin, Ascorbyl Glucoside, Ascorbyl Tetraisopalmitate, Disodium EDTA, Tocopheryl Acetate, Sodium Diethylenetriamine Pentamethylene Phosphonate, Allium Cepa Bulb Extract, Sodium Hyaluronate, Sodium Gluceptate, Centella Asiatica Extract, Potassium Sorbate, Sodium Benzoate, Ceramide NP, Pentylene Glycol, Ceramide AP, Phytosphingosine, Cholesterol, Carbomer, Ceramide EOP, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-47","Senegal Gum Xanthan Gum Chophen Centolo Astica Extract, Sodium Lauroyl Lactylate, Pentylene Gycol Phytoxphingosine Cholesterol, Cartomer, Cl 42090, Cl 16255 Cenamide EOP Ncotane Benthamane Heepeptide-40 Sh-Poypeptide-47",726,76,0.7617,0.9474,0.102,,1.0,0.1667,0.0286,0.0488
blur,blur_x46.jpg,labelx46.txt,ok,"Deionized Water, Niacinamide, Salicylic Acid, Dipotassium Glycyrrhizate, Butylene Glycol, Glycerine, Propanediol, Methyl Gluceth-20, Peumus Boldus Leaf Extract, Tranexamic Acid, Sodium Hyaluronate, Centella Asiatica Extract, Amylopectin, Dextrin, Zinc Gluconate, Acrylate Crosspolymer-3, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Pentylene Glycol, Diutan Gum, Sodium Lauroyl Lactylate, Phenoxyethanol, Chlorphenesin, Ceramide NP, Ceramide AP, Cholesterol, Phytosphingosine, Disodium EDTA, Ceramide EOP, Ethylhexylglycerin","Salylc Ad Dosum Gy, Mey CGu- Pumua d La E Gogen SduHona Ca A Edct, Am Den Z G Chiorphenesin Cartomer, Ceramide ",538,56,0.8104,0.9821,0.0917,,1.0,0.0,0.0,0.0
blur,blur_x47.jpg,labelx47.txt,ok,"Deionized Water, Niacinamide, Propanediol, Butylene Glycol, Caprylic/Capric Triglyceride, Tranexamic Acid, Magnesium Ascorbyl Phosphate, Centella Asiatica Extract, Sodium Polyacrylate, C13-14 Isoparaffin, Ethylhexyl Palmitate, Carbomer, Dipropylene Glycol, Phospholipids, Glycerine, Hydrolyzed Collagen, Phenoxyethanol, Sodium Hyaluronate Crosspolymer, Xanthan Gum, Tocopheryl Acetate, Cholesterol, Laureth-7, Pentylene Glycol, Atelocollagen, Pistacia Lentiscus Gum, Lecithin, Helichrysum Italicum Extract, Hydrolyzed Algin, Chlorphenesin, Sodium Chondroitin Sulfate, Sodium Lauroyl Lactylate, Glyceryl Caprylate, TEA, Disodium EDTA, Ceramide NP, Ceramide AP, Phytosphingosine, Ethylhexylglycerin, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-76, Ceramide EOP, Bakuchiol","Tranexamic Acid, Magnesium Ascorby Phosphate, Phospholipids, Polysorbate 80, Glycerine Extract, Hydrolyzed Glyceryl Caprylate, Ehylhexylpycarin Nicotana Benthamiana",777,76,0.7967,0.8684,0.0806,,0.9512,0.4286,0.0732,0.125
blur,blur_x48.jpg,labelx48.txt,ok,"Deionized Water, Niacinamide, Caprylic/Capric Triglyceride, Propanediol, Butylene Glycol, Zinc Gluconate, Salicylic Acid, Sodium Polyacrylate, C13-14 Isoparaffin, Amylopectin, Centella Asiatica Extract, Dextrin, Xanthan Gum, Carbomer, Peumus Boldus Leaf Extract, Glycerine, Hydrolyzed Collagen, Phenoxyethanol, Laureth-7, Pentylene Glycol, Sodium Hyaluronate Crosspolymer, Hydrolyzed Algin, Chlorphenesin, Sodium Chondroitin Sulfate, Sodium Lauroyl Lactylate, Glyceryl Caprylate, TEA, Disodium EDTA, Ceramide AP, Phytosphingosine, Ethylhexylglycerin, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-76, Ceramide EOP, Bakuchiol",,630,63,1.0,1.0,0.0202,,1.0,0.0,0.0,0.0
